ID, SHORTCODE, LIKES, NUM_COMMENTS, DATE, WEEKDAY, CAPTION, IS_VIDEO, VIDEO_VIEW_COUNT, USERS_LIKED, TAGS, MENTIONS, HAS_COMMENTS
1780127266640963211, Bi0SFFHHyaL, 69, 6, 2018-05-15 16:44:00, Tuesday, Here’s a recap of the Chicago super duos throw down at PRYSM last week. @krewella 🎉🤯 . Sorry for your FOMO ahead of time., True, 711, joro45 lariotsofficial rjjsx91 addzenglish 312photochronicles karlinwithak gabrielsolerp yourstrulynando yeisalazar janekorolenko , , krewella , true
1780052074857551004, Bi0A-5TlNSc, 80, 3, 2018-05-15 14:12:44, Tuesday, @dadalife // PRYSM // May 25th 🍌🍾 Click the link in our bio &amp; secure your tickets! 🎫, False, N/A, djrocmke la_reina_xx dj_madashlo tamaralizlewis texynewmexy a.jel_ twizzite abraham_rickurquizo scatch mikeysmols , , dadalife , true
1779321485972056404, Bixa3bYlalU, 44, 1, 2018-05-14 14:01:11, Monday, Announcing @quintino at PRYSM Nightclub for Detour Friday's on June 15th! It's going to get wild! 🍾🍾 Tickets on sale NOW - Click the link in our bio to get your tickets! 🎫, False, N/A, dinger3 vibes1796 fashen artistreplete mikefeltonfelton e.spin_ shaun.baluyot djagentforte thejosephcrawford gibsonsclub , , quintino , true
1779262968427329111, BixNj4rHjZX, 42, 0, 2018-05-14 12:04:56, Monday, @northcoastfest line up dropping tomorrow 11AM. 🔥 🤯, False, N/A, mstanfa_ sloshy24 stallitsch thurobredphoto djalexdavid rohini_89 brian.auriazul23 rogelio_coronado94 nick_offical9 anarchyroll , , northcoastfest , false
