SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BTkH3rflApS,17854869865179412,glam_marquezy,2017-05-02 04:45:46,When is @G_Eazy coming back?,,G_Eazy 
BTHYBCGlOMH,17864723242080683,wearerichgroup,2017-04-20 17:21:56,Let's get it @prysmnightclub @crespothedj!! 🙌🏿👯💃🏻,,prysmnightclub crespothedj!! 
BTHYBCGlOMH,17854309771165472,prysmnightclub,2017-04-20 18:06:27,@wearerichgroup @crespothedj donut time!!! 🍩,,wearerichgroup crespothedj 
BTHYBCGlOMH,17878349287026104,crespothedj,2017-04-20 18:44:10,⚡️⚡️,,
BTHYBCGlOMH,17877669118013885,nyc_dk,2017-04-20 20:05:57,Im coming there on Saturday all the way from new york  ,,
BTHYBCGlOMH,17866687438118234,nyc_dk,2017-04-20 20:06:25,I love prysm!!,,
BTmpgh7Fy0s,17879852908017364,twizzite,2017-05-03 01:03:19,@mattymurphs,,mattymurphs 
BQWYkZyDUyw,17859514828081129,tim.starks,2017-02-13 16:17:15,👍👍👍👍,,
BaUlk1elNed,17844558406222691,prysmnightclub,2017-10-16 20:05:53,#chicagofest #chicagoVIP #DJparty #popbottles #partytime #partying #VIPaccess #exclusive #weekend #partyhard #exclusive #weekendvibes #weekendfun #weekends #chitownparty #prettygirls #dance #clubbin #fiesta #tickets #soldout #guestlist,chicagofest chicagoVIP DJparty popbottles partytime partying VIPaccess exclusive weekend partyhard exclusive weekendvibes weekendfun weekends chitownparty prettygirls dance clubbin fiesta tickets soldout guestlist ,
BaUlk1elNed,17891094565104542,nightlifephotographer123,2017-10-18 07:38:34,Good stuff! If you love Instagram  then you probably want to get as much engagement on your posts as possible. Peep the URL in my bio to learn more!,,then 
BaUlk1elNed,17878313647181970,ace1der,2017-10-18 11:49:45,💪💪🔥🔥🔥,,
BaUlk1elNed,17846139382204181,colundamber,2017-10-22 00:44:18,very nice photo!!😃,,
BVU30dklsTZ,17860450357147594,nitenation,2017-06-14 18:21:23,Great page. Whatever you do in life  make sure it makes you happy.,,make 
BVU30dklsTZ,17859294736162058,dukeduchessjewelers,2017-06-15 18:27:06,Awesome!,,
Bb85V_1FNpF,17909396104006056,prysmnightclub,2017-11-26 08:19:40,#chicagofest #chicagoVIP #DJparty #popbottles #partytime #partying #VIPaccess #exclusive #weekend #partyhard #exclusive #weekendvibes #weekendfun #weekends #chitownparty #prettygirls #dance #clubbin #fiesta #tickets #soldout #guestlist,chicagofest chicagoVIP DJparty popbottles partytime partying VIPaccess exclusive weekend partyhard exclusive weekendvibes weekendfun weekends chitownparty prettygirls dance clubbin fiesta tickets soldout guestlist ,
Bb85V_1FNpF,17893229452092238,crespothedj,2017-11-26 17:55:15,Crazy night  big love!!,,big 
