SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BHHyBFQgRD-,17858512624046219,warmusicgroup,2016-06-26 15:14:28,Great picture! Your profile is pretty nice. You should look at this website ➡️➡️ lnstaFoIlowersClub•com to obtain 100+ follows on your IG every single day! 😆,,
BDBIzT-HdGT,17854187905002294,tinikoo_,2016-03-16 15:08:06,Beautys😍❤,,
BDBIzT-HdGT,17854187941002294,rudasstudios,2016-03-16 15:08:52,Hast du nicht mal ein Bild für uns ;),,
BDBIzT-HdGT,17854187983002294,2hot2pay,2016-03-16 15:09:13,nice profile! follow us for the newest party informations,,
BDBIzT-HdGT,17854189768002294,clarushka,2016-03-16 15:43:53,❤️,,
BDBIzT-HdGT,17854190263002294,leatricee,2016-03-16 15:53:13,😍😁❤,,
BDBIzT-HdGT,17854329724002294,candyevent,2016-03-20 17:41:00,🍫🍒🍭🍬,,
BDBIzT-HdGT,17854329742002294,rudasstudios,2016-03-20 17:41:41,@candyevent war mal wieder mega Party gestern,,candyevent 
BHNTs3ogQlc,17858060974022871,gordon_staystrong,2016-06-28 19:28:01,Nice girls 👌,,
BHNTs3ogQlc,17858080171022871,rosanneramerman,2016-06-29 10:49:01,@romin.j @deniseb0 @daan.fo 👯👯,,romin.j deniseb0 daan.fo 
BTSADitBiBe,17878112029057323,lauuriiiin,2017-04-24 20:30:45,Sehr cool 😊,,
BTSADitBiBe,17866421641125338,mc.mr.biggz,2017-04-24 21:09:14,Top! @rudasstudios,,rudasstudios 
BTSADitBiBe,17878432828031978,sarah_heeee,2017-04-24 21:44:01,War hammer! ❤️,,
BTSADitBiBe,17866433626124591,allaboutkhayn,2017-04-24 22:49:36,Wahnsinns Abend @rudasstudios,,rudasstudios 
BTSADitBiBe,17878372411009963,deadliftb,2017-04-28 11:41:04,Nice,,
BTSADitBiBe,17866572451127611,major.fashion,2017-04-29 10:51:11,😉,,
BR-j8XDBsdH,17851750114181027,dinabay,2017-03-23 10:59:07,du bist jetzt Asiate @iamciki,,iamciki 
BR-j8XDBsdH,17851830541184126,bebe_sirikarn,2017-03-23 12:35:32,💕💕💕,,
BR-j8XDBsdH,17862479308089482,x_sunny_,2017-03-23 14:12:51,#yummy #delicious,yummy delicious ,
BR-j8XDBsdH,17875896400015090,joeklaerich,2017-03-23 19:29:38,👌,,
BR-j8XDBsdH,17851870288193162,mettmanner_oldtimer_club,2017-03-23 20:52:38,Tolle Aufnahme,,
BR-j8XDBsdH,17851961080165484,montyfranklin,2017-03-23 23:07:58,👍,,
BR-j8XDBsdH,17876179753036419,mrs_anya77,2017-03-25 14:06:14,👏🏼👏🏼,,
BR-j8XDBsdH,17879043730025626,je.saro,2017-03-29 16:00:00,WOW 💥💥💥💥,,
BR-j8XDBsdH,17878514557061521,cenkphotography,2017-04-16 10:09:18,💥💥💥,,
BR-j8XDBsdH,17853996352186880,________magdalena_helena,2017-04-24 20:18:56,🙌💗🙌,,
BMRgrf0AY4k,17843848540152933,geejayeff,2016-11-01 17:39:28,Good one 🔥,,
BMRgrf0AY4k,17843861272180453,hyperactivagency,2016-11-02 09:53:38,Nice post!,,
BMRgrf0AY4k,17908160731060463,djbens,2017-11-12 02:18:13,☺️☝️,,
BIDSMh_gOc3,17849494063082117,asos_ger_official,2016-07-20 01:05:29,💪🏽,,
BIDSMh_gOc3,17849545672082117,weareaddiction,2016-07-21 12:54:42,🔥🔥🔥,,
BIDSMh_gOc3,17849594179082117,mostafa_ali.1,2016-07-22 21:02:37,😍,,
