SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BQ06cxBAzHl,17862297043101877,c.u.07,2017-02-24 06:32:02,Finally found New York City vibes in San Diego 😍,,
BQ06cxBAzHl,17849966191187979,vegasnightsvip,2017-02-25 09:47:03,💯,,
BQ06cxBAzHl,17874929818008949,_0scar___,2017-03-09 04:27:39,@kiimboslice21,,kiimboslice21 
BQ06cxBAzHl,17850897514190743,supportsdlocal,2017-03-10 04:55:21,💕 Time to party. @theoxfordsd,,theoxfordsd 
BQ06cxBAzHl,17863695661121442,devbeck,2017-03-22 17:47:38,@kimberlyerinb 💃🏻💃🏻💃🏻💃🏻,,kimberlyerinb 
BeT59RyjkbC,17908087876129999,therealdesv_,2018-01-24 01:19:26,@jaayveee_,,jaayveee_ 
BeT59RyjkbC,17920447804010192,taylereatseverything,2018-01-24 09:51:21,🙌,,
BUf3kGAAcu6,17872726930076898,arielelijerez,2017-05-26 19:34:11,Love your page!! Check out mine,,
BUf3kGAAcu6,17856677191173283,concreteprojects,2017-05-27 19:58:32,@candleiloveyou 📈,,candleiloveyou 
BRY9IkngtJQ,17874395164038049,andreawashere_,2017-03-08 20:11:49,@lesley_714,,lesley_714 
BRY9IkngtJQ,17874550432043251,therealhanshodvil,2017-03-09 01:15:38,🍾🍾 @rosiposi5 @carlyhaneke @schmidteedee,,rosiposi5 carlyhaneke schmidteedee 
BRY9IkngtJQ,17863319092102709,carlyhaneke,2017-03-09 01:49:55,@therealhanshodvil down.,,therealhanshodvil 
BRY9IkngtJQ,17850862039162936,tessaannkirby,2017-03-09 08:03:13,Your feed is stunning!,,
BRY9IkngtJQ,17862644146125605,nate_nav,2017-03-09 10:54:52,👀,,
BRY9IkngtJQ,17876438242020537,louisparqpelliccia,2017-03-12 11:44:54,✨ 💥,,
BRY9IkngtJQ,17850892327189023,2waymusic,2017-03-13 11:15:08,Niceeeee,,
BU-XsVegqhn,17883121993053784,imoliviarae,2017-06-05 22:33:51,Omg my @valerie_victoria 😍😏 cutie,,valerie_victoria 
BU-XsVegqhn,17857320706193032,therealhanshodvil,2017-06-06 01:16:02,@jazmindaigle @lamar_prince RIGHT AFTER SPLASH HOUSE YALL,,jazmindaigle lamar_prince 
BU-XsVegqhn,17888457346018057,jazmindaigle,2017-06-06 01:38:01,@therealhanshodvil you're trying to kill us,,therealhanshodvil 
BcvSexBDMtQ,17883219157173980,theoxfordsd,2017-12-15 22:01:10,#OxfordNights #SanDiego #Nightlife #GaslampQuarter #PendrySanDiego #OxfordSocialClub #ChampagnePlease,OxfordNights SanDiego Nightlife GaslampQuarter PendrySanDiego OxfordSocialClub ChampagnePlease ,
BcvSexBDMtQ,17914074709048548,sangria_mami,2017-12-15 22:50:25,@taylorbale @vnnikv @cassandra.fisher need to update to this one haha,,taylorbale vnnikv cassandra.fisher 
BcvSexBDMtQ,17905221271075020,minimaritza,2017-12-15 23:04:41,@babyj_91 This doorbell is life!,,babyj_91 
BcvSexBDMtQ,17912397040041439,alison_benson1,2017-12-16 01:33:55,@amybo_bamy,,amybo_bamy 
BcvSexBDMtQ,17913025492052925,djmikeattack,2017-12-16 03:10:27,Ayyyy! Let’s go  just touched down!!,,just 
BcvSexBDMtQ,17900705473129088,oatwayemma,2017-12-17 06:18:16,@pedram_lasvegas @willkopera I need this asap,,pedram_lasvegas willkopera 
BcvSexBDMtQ,17905689466072473,badgirlbeauties,2017-12-21 04:37:31,Thanks ?,,
BcvSexBDMtQ,17919231331057018,thatbenjones,2018-01-08 02:39:38,This reminds me of @bobbobricard 🥂,,bobbobricard 
BgHcN6KgG2P,17870121988200490,samleesd,2018-03-09 20:43:16,👸🏻🍾🎉,,
BgHcN6KgG2P,17915705425112800,patrickjcarroll,2018-03-09 21:54:01,@cassiefelburg you famous,,cassiefelburg 
BgHcN6KgG2P,17930892943028371,lamar_prince,2018-03-10 00:22:53,@cassiefelburg I say we get the other two girls tagged and get a Bumble Best friends group chat rolling lmao.  Cc: @patrickjcarroll @therealhanshodvil bcc: @theoxfordsd,,cassiefelburg Cc: patrickjcarroll therealhanshodvil theoxfordsd 
