,ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
72,1610427059841045429,BZZYuDmgJO1,97,1,2017-09-23 20:18:07,Saturday,#Chamapagne is always the answer! Party the night away at Oxford Social Club tonight with sounds by @DJCobra.  For guest list consideration  click the link in our bio.,False,,alan_alire djque dieselerik louisloother cocob_music roberto_wallace18 jessicajohnson521 rubep_photography jpereira90 greystonesteak ,Chamapagne ,DJCobra. For click ,True
73,1605429605689232426,BZHobhvAIwq,122,1,2017-09-16 22:49:04,Saturday,Saturday Night Fever.,False,,valerie_victoria alicekulidjian kvng_jay0421 johannapartida v_rodd nikprboutique agentbaz saintclairmusic jbladow elizabethrabena ,,,True
74,1603879923188167661,BZCIErcAvPt,84,0,2017-09-14 19:30:07,Thursday,Meet us under the #Chandelier tonight with @djdecon at Oxford Social Club! For guest list consideration  click the link in our bio!,False,,raymiem crazy_nazliquor gbaby_619 bri_carr_ its_zef _ause_ tspropertiessd imoliviarae smurniou djque ,Chandelier ,djdecon click ,False
75,1602521947089091258,BY9TThpAzq6,151,4,2017-09-12 22:32:04,Tuesday,We know looks aren’t everything  but we have them just in case. #OxfordSocialClub,False,,cindytong22 blushofadrenaline scott_wellinger mike__agg evelyn.prza teresatripp constancemtm anyaaadoll sarah_renee94 anthonydamico3 ,OxfordSocialClub ,but ,True
76,1599487419374291268,BYyhVVegslE,240,4,2017-09-08 18:03:00,Friday,#Fridays feels from Oxford Social Club💋 . Join us tonight with @djneva🙌🏻 For guest list consideration click the link in our bio!,False,,rickyrrrr22 msachtungbaby julian.riosbravo renaiholidai samantha_ssmithh tiffanyyrxo zunu79 roadtrippingcat mulkylives ,Fridays ,djneva🙌🏻 ,True
77,1598379946655493687,BYulhfIgi43,241,0,2017-09-07 05:22:39,Thursday,@DJKaosSD kicks off the weekend with us at Oxford Social Club!  For guest list consideration click the link in our bio!,False,,mischievousmark chernandez6983 scott_wellinger dewcawteesd taffymmc caffecalabria shanniedara maria.antonia.stavrou coach019 lisa.ry ,,DJKaosSD For ,False
78,1596688006364830742,BYok0g8gJwW,104,2,2017-09-04 21:21:04,Monday,When Monday feels like Sunday.,False,,msnichols86 msachtungbaby crazy_nazliquor fabiofelipe31 mike_sandiego erick_hernandez415 djque ivansharris iameliels thecutbystevie ,,,True
79,1595462271369361398,BYkOHuRgjf2,153,3,2017-09-03 04:45:45,Sunday,@poolhousesd x Veuve Clicquot . Join us on Sunday as we continue the holiday weekend with plenty of sunshine and #veuveclicquot all day long at The Pool House at #PendrySanDiego!,False,,vanessabeard colonelcopin money_aerial_media kaylalala12 raymiem joannafravel dj.dlion mischievousmark stacienishigarcia taffymmc ,veuveclicquot PendrySanDiego ,poolhousesd ,True
80,1595327672396007786,BYjvhDNg8lq,169,1,2017-09-03 00:18:20,Sunday,Saturday Night. Let's see what trouble we can get into 😏#oxfordnights  Guestlist Link in Bio,False,,miilliiev kaliiifornia619 annaleyendekker rajrsaval smmurtha _dniice_ _joshuaa will_delosreyes imoliviarae keithmumbles ,,Guestlist ,True
81,1594322244602165826,BYgK6JnA_pC,223,4,2017-09-01 15:00:43,Friday,It's all in the detail✨,False,,notem17 tonyruiz___ elcoyoterojo sandiego_sean_downtownsd luigi.sd sh8k djshadowman rajrsaval anthony_afonsoo lifted666 ,,,True
82,1593665195639648382,BYd1g1FATB-,124,0,2017-08-31 17:15:17,Thursday,Swinging into #LaborDayWeekend!  Join us tonight for our holiday weekend kick-off party with sounds by @CraigSmoove! #OxfordNights #GaslampQuarter #OxfordSocialClub,False,,sabrina.1lene pritzmcpritzface mimicuevas gabematix c.h.r.i.s.t.yy bobskibinski candido8637 jasononsax djque nathanb123 ,LaborDayWeekend OxfordNights GaslampQuarter OxfordSocialClub ,Join CraigSmoove! ,False
83,1589409044672579170,BYOtxrmgIZi,180,2,2017-08-25 20:19:04,Friday,Walking into the weekend like...,False,,chantellepolitron sassystiletto nicolextayl0r kyliekalember pendryhotels colonelcopin jwerdean caseyfeldser johannapartida ,,,True
84,1588647043142887062,BYMAhGYAaaW,106,1,2017-08-24 19:05:07,Thursday,We've got a lot on our hands tonight🍾 #oxfordnights THU: @DJSchoenyOfficial FRI: @Wellman SAT: @Stonerokk  For guest list consideraton or VIP Reservations  click the link in our bio!,False,,fvwnzho leihollis_homes ulzg nena_oj619 tokenmcsmokes619 michaelbullara djque sm.domingo lordwallington _beccalewis ,oxfordnights ,DJSchoenyOfficial Wellman Stonerokk For click ,True
85,1588031870464158389,BYJ0pKLA-q1,193,4,2017-08-23 22:42:52,Wednesday,50 Shades of #Disco ✨,False,,ginger_and_jameson seancharsley v_rodd hpfit_14 instashaneyy ime_perez keiferwong ovumclothing annaleyendekker modont ,Disco ,,True
86,1585012072280929307,BX_GBT9ArQb,215,12,2017-08-19 18:43:04,Saturday,A little party never hurt anybody. Join us TONIGHT with @DjSpider! For guest list consideration and VIP table reservations  click the link in our bio!,False,,devinedevaughn seankealey _nich_13 napzzmusic oxygin_ instashaneyy pendryhotels garry401 eduardobiora wjtorrez ,,DjSpider! click ,True
87,1582963064768299368,BX30IVAFAFo,310,2,2017-08-16 22:52:04,Wednesday,We don't ask for much. #OxfordNights,False,,sid_nev madeinam_erika nightlife_connex kikomoki kaliiifornia619 thehappyinbetween jmoaddab mamaratonka.pl dj_commondream h20dmc ,OxfordNights ,,True
88,1581347929002709295,BXyE5AmgZEv,155,2,2017-08-14 17:23:04,Monday,Come #ReliveAnotherDecade with us TONIGHT at Oxford Social Club featuring throwback tunes by @TheOfficial2LiveCrew! Join our guest list by clicking the link in our bio.,False,,gabematix joannafravel ejnaumann116 vaness.ortega caseyfeldser anthony_afonsoo seancharsley _joshuaa fabiofelipe31 ,ReliveAnotherDecade ,TheOfficial2LiveCrew! ,True
89,1578481655037982946,BXn5LO9Anji,143,1,2017-08-10 18:28:18,Thursday,Getting ready for another hot week of #OxfordNights starting TONIGHT with @DJDecon.  Guest list link in bio.,False,,rajrsaval caseyfeldser jonathancrm7 valentin.istode dustinbrashear gabematix lrbrm _sweet.dulce.soraya_ suziday1015 djlito619_ ,OxfordNights ,DJDecon. Guest ,True
90,1573598379001399755,BXWi2NvgknL,387,8,2017-08-04 00:46:06,Friday,The summer is just heating up at @theoxfordsd ! Join us tonight for sounds by @DJShadowman 🔥  For guest list consideration click the link in our bio.,False,,k279k thehappybadass ibro.shkreta2017 emma__glory_ andylatu52 itsdjnemo kikomoki ajiteshbanerjee awardboominthepromoter lacerdaclaudiomar ,,theoxfordsd DJShadowman For ,True
91,1572720073540461631,BXTbJMCgWQ_,150,0,2017-08-02 19:41:04,Wednesday,Wash away your sins &amp; prepare to party with us this weekend! THU:@DJShadownman  FRI: @DJDynamiq SAT: @DJCobra  For guest list consideration  click the link in our bio!,False,,ginger_and_jameson piscorotisserie sealove_pr bella_dlc philipagl derekfromvegas imoliviarae kvng_jay0421 _ryanhibbert_ cameron.hodges.986 ,,FRI: DJDynamiq DJCobra For click ,False
92,1571197550592049500,BXOA9kDAMFc,137,2,2017-07-31 17:16:05,Monday,Wake up and get ready for another VERY exciting week ahead 🙌 #oxfordnights  Guestlist Link in Bio,False,,pencilboxphoto jeffdibs leahcamilleford bendy_bree spirityogastudios ginger_and_jameson breskags gabematix fabiofelipe31 nick_andrews_4 ,oxfordnights ,Guestlist ,True
93,1569075756888423826,BXGehZrAv2S,230,2,2017-07-28 19:00:27,Friday,#FridayFeels when @WALE is at Oxford Social Club tonight!,False,,joey_m_p nena_oj619 tbagging h3ct0r243 rapidocleaningsd mrdh87 sdxplosion markwbuehler moment4life81 hjharris1 ,FridayFeels ,WALE ,True
94,1568282508196540901,BXDqKHQg3Hl,131,4,2017-07-27 16:44:25,Thursday,Heading into the weekend at #OxfordSocialClub! (Swipe for the full lineup featuring @wale on Friday  July 28✨),False,,shanniedara kcbruno hectorbass constancemtm christinaroa bryanbroo ruccababy anyaaadoll rubep_photography bliu85 ,OxfordSocialClub ,wale July ,True
95,1566241578031310546,BW8aGq7AObS,135,4,2017-07-24 21:09:27,Monday,Straight from Miami Swim Week  @Wale joins us this Friday  July 28th for a very special night at @TheOxfordSD. Click the link in our bio for guestlist consideration.,False,,claudia_piceno hanamontanabanana money_aerial_media tokenmcsmokes619 shanniedara keiferwong kingganthony breiona.j__ modernfit ,,@Wale July TheOxfordSD. ,True
96,1563257707442574563,BWxzpo4gZTj,238,6,2017-07-20 18:21:02,Thursday,Does being good looking count as a #Superpower? Either way  join us tonight at Oxford Social Club with @djdecon!,True,2740.0,tessagavia aley__cat nikkinewell calebbonilla derekfromvegas christinaroa lifted666 losangeles__nightlife ettymunster djmikeattack ,Superpower ,join djdecon! ,True
97,1562537986300644729,BWvQAUVgQ15,183,3,2017-07-19 18:31:04,Wednesday,Embrace your inner superhero  and join us tomorrow night at Oxford Social Club! *Please note: We will be closed Friday for a private VIP party  but will reopen Saturday Night!,False,,luigi.sd kristarkerr shanniedara imoliviarae djmikeattack partyonmobile_app joosh2169 astro_tattoo_shop cassandra_fox jbeautyprincess ,,and but ,True
98,1559729987676840967,BWlRij1AKQH,243,1,2017-07-15 21:32:05,Saturday,Pour one up for the home team. Join us after the @padres @sfgiants game &amp; party at our place. #oxfordnights,False,,tommills9147 smmurtha _thorpedo._ trash_poodle_and_chef_doodle agentbaz cvaldez_25 greatnesscharlie lawyerlexi patrickfranka_art rubep_photography ,oxfordnights ,padres sfgiants ,True
99,1558304621158497016,BWgNcv0AHr4,168,5,2017-07-13 22:20:08,Thursday,Dance like no one's watching tonight with @schoenypony! #oxfordnights  Guestlist Link in Bio,False,,itscrystalduh jessbonillas86 mariahsotoxx _joshuaa fernandawesling c.casinger dapperarthur taffymmc sparkster_ mikekellylv ,oxfordnights ,schoenypony! Guestlist ,True
100,1557831967506975427,BWeh-uzAErD,258,5,2017-07-13 06:41:03,Thursday,It doesn’t matter if the glass is half empty or half full  there’s always room for more! #OxfordNights  Guestlist Link in Bio,False,,fabiofelipe31 shannon_stoves luluonthe_beat jvictoria04 nick_andrews_4 meow_eats yazzi0990 plsar mttmndz bollweezy ,OxfordNights ,there’s Guestlist ,True
101,1554613269187259754,BWTGIgZA-1q,217,4,2017-07-08 20:06:05,Saturday,Saturdays are for the girls! The weekend continues TONIGHT with @DJCobra at #OxfordSocialClub! Click the link in our bio for guestlist consideration.,False,,djsavee djkrispy619 ricardo0902 hwbphotos andreaperspicace mas.porfavor money_aerial_media djmikeattack danielmihaiofficial wakanwolf ,OxfordSocialClub ,DJCobra ,True
102,1553891626592528031,BWQiDOWgGaf,114,3,2017-07-07 20:12:18,Friday,Tonight the talented and beautiful @saintclairmusic makes her way back to Oxford Social Club! Click the link in our bio for guest list consideration!,True,1643.0,rideplaytv evaforevaaaa ripdel zion.photostudio haterproofcohen djjstylez theglobopreneur djque its_zef ,,saintclairmusic ,True
103,1553207515611689599,BWOGgGWgHJ_,170,2,2017-07-06 21:33:06,Thursday,We're getting back in the swing of things tonight Oxford Social Club with @Craig_Smoove!,False,,colonelcopin djrickgee chantellepolitron k.g._gatsby taffymmc therealhanshodvil c.casinger craig_smoove theglobopreneur sineadalice ,,Craig_Smoove! ,True
104,1551640949199745675,BWIiTjsADKL,200,3,2017-07-04 17:40:36,Tuesday,Last night  @treysongz kicked off the holiday with us! In case you missed it  tune into our  LIVE story!,False,,treyology101 jase.andrewl gabrielparent mamaa_miaa1 ecmarrs shane7out luigi.sd amberr39 lord.zxo lrivas1188 ,,@treysongz tune LIVE ,True
105,1551592870891482182,BWIXX7Rg-xG,130,1,2017-07-04 16:05:05,Tuesday,Happy 4th of July from us 🇺🇸! Hope you're enjoying the day with friends and family. We'll be back in action on Thursday night with Craig Smoove!,False,,tina_natasha21 richcz3 mttmndz jessbonillas86 miketoddsmith collsully the_carousing_barkeep reza_raccoon aveed therealhanshodvil ,,,True
106,1551097106977211495,BWGmpnJg0Rn,194,2,2017-07-03 23:40:05,Monday,We're OPEN tonight with a very special appearance by @TreySongz!,False,,shells_travels mikekellylv taffymmc alissa_brownnn slave2stylez gabrielparent theglobopreneur djmikeattack jvictoria04 anastasia_vervueren ,,TreySongz! ,True
107,1550384399785285720,BWEEmW2glhY,225,8,2017-07-03 00:04:04,Monday,@TreySongz | July 3 at Oxford Social Club. #BeSophisticated or don't.  Limited tables left  click the link in our bio to reserve!,False,,smontess colonelcopin vanessabeard ears3 mcneelydc drinkmagicbullet searchingforserotonin_ mariavictoria7 j_dubz89 _ms.daniela_ ,BeSophisticated ,TreySongz Limited click ,True
108,1543072230966289457,BVqGAS9g-Qx,120,1,2017-06-22 21:56:06,Thursday,Pour up &amp; wind down with us all weekend long starting tonight with Ayla Simone.,False,,momentuswoman searchingforserotonin_ its_zef ejnaumann116 rob_scandal cait_teixeira caseyfeldser devon.dubois tbagging djque ,,,True
109,1541639279300635803,BVlAMGugOyb,146,2,2017-06-20 22:29:04,Tuesday,Be So·phis·ti·cat·ed  or don't... Thursday: Ayla Simone Friday: @djspider Saturday: @djwellman,False,,enriquept2003 sonz.h lord_duarte jbladow brandond_lv nickkbarb bme745 mikababee619 caffecalabria jase.andrewl ,,or djspider djwellman ,True
110,1540151976820480172,BVfuBAWgBis,118,2,2017-06-18 21:14:04,Sunday,Passionate from miles away... #oxfordnights -------------------------------------------------- We're in recovery mode from last night.,False,,misssophiamarie alyssamopia aide.143 __roxxana djque mttmndz theeconradrios richcz3 michaelperezlv bme745 ,oxfordnights ,,True
111,1539362783022434888,BVc6kuWgkpI,98,1,2017-06-17 19:06:05,Saturday,Tonight will be ABSOLUT® chaos with Steve1der 🍾,False,,seany401 michaelperezlv msnichols86 nateisla louisloother bme745 djartistic scott_wellinger bri_carr_ tbagging ,,,True
112,1538035531299039355,BVYMyq3Aih7,160,1,2017-06-15 23:09:04,Thursday,Big dreams  good music and expensive taste. #oxfordnights  Meet us under the chandelier for @djdecon tonight!,False,,reza_raccoon therealhanshodvil dan_bolthouse ryancornelius1904 devinedevaughn zoesflower jesusjmendez cristian_mingle tbagging kaymarfitz ,oxfordnights ,good Meet djdecon ,True
113,1538028723801123223,BVYLPm4g2mX,109,9,2017-06-15 22:55:33,Thursday,[ Press Play ▶️] In case you missed it  last Friday was one for the books with @PostMalone in the house! #OxfordNights,True,914.0,colonelcopin its_zef your_daly_dose_ stevensoltero jbladow searchingforserotonin_ louisloother fergiedj thecutbystevie djque ,OxfordNights ,last PostMalone ,True
114,1537365120131304898,BVV0W5zgI3C,146,1,2017-06-15 00:57:05,Thursday,say when ... *silence*  Let our bartenders take care of you all weekend long. #oxfordnights  Thursday - Decon Friday - Dynamiq Saturday - Steve1der,False,,theshouthousesd shanniedara fabiofelipe31 adamhahn iamreysims will_delosreyes colonelcopin money_aerial_media david_liberato johannapartida ,oxfordnights ,Let Thursday ,True
115,1536497426234521568,BVSvES5Arfg,139,2,2017-06-13 20:13:08,Tuesday,Wash away your sins &amp; party with us again. #oxfordnights  Thursday: Decon Friday: @djdynamiq Saturday: Steve1der,False,,cocolamour roadtrippingcat rico1588_toscano lisa7marie bvnvnnie.ly constancemtm taffymmc _reneemichele pizzaandpumps envimarketing ,oxfordnights ,Thursday: djdynamiq ,True
116,1536061525918373197,BVRL9HFglVN,207,3,2017-06-13 05:47:04,Tuesday,Showing love to our favorite decades tonight! #IndustryNight at Oxford Social Club kicks off NOW.,False,,anthonydamico3 rnelopez gabrielparent thepracticalpriss reza_raccoon meccaeliquids kaylynsenna jo.hann.b alan.campos619 jbladow ,IndustryNight ,,True
117,1535682025854354339,BVP1qqHAEOj,183,1,2017-06-12 17:13:05,Monday,Never let go of what's important... Get RAD with us tonight for a very special #INDUSTRYNIGHT at Oxford Social Club!,False,,djsavee theeconradrios julianasilvablog haterproofcohen kurt_hasten lovethybrow fotobudz kwoffle foodwithfrances devon.dubois ,INDUSTRYNIGHT ,,True
118,1534999026062109802,BVNaXs_AKxq,176,4,2017-06-11 18:36:05,Sunday,&amp; today we recover till RAD kicks off! Come RELIVE ANOTHER DECADE with us tomorrow &amp; get RAD! #oxfordnights,False,,rico1588_toscano djshowtime ryannscotty sandtownmillworks tilenverhovsek antonysazerac lialuv marcoag7 stina899 claw12371 ,oxfordnights ,,True
119,1534356804308383467,BVLIWJXgTbr,156,3,2017-06-10 21:20:06,Saturday,It's game day ⚾ grab your girls &amp; meet us for another round of #oxfordnights,False,,packthecorkscrew jbladow joannafravel cycleom minnie_olo breskags a_social_feast dopplersocialapp bme745 clairemorales_ ,oxfordnights ,,True
120,1532871008590118076,BVF2g-Rgjy8,162,3,2017-06-08 20:08:05,Thursday,Catch us in our good light. See you under the chandelier tonight &amp; get back to the booze at the Official Industry Boxing After Party! #oxfordnights,False,,gabrielparent craig_smoove amberr39 sandiego_fitness money_aerial_media joannafravel _elevatedthoughts evolution_toronto jmoaddab constancemtm ,oxfordnights ,,True
121,1532823689912085469,BVFrwZUg2vd,130,0,2017-06-08 18:34:04,Thursday,Now here's a throw back: It’s Slinky; it’s Slinky. For fun it’s a wonderful toy. It’s fun for a girl and a boy.  Join us this upcoming Monday &amp; RELIVE ANOTHER DECADE! #oxfordnights,False,,pattyccaakkee getbig06 the_real_brittany_murphy fabiofelipe31 theglobopreneur _elevatedthoughts yazzi0990 antonysazerac djschoenyofficial its_zef ,oxfordnights ,Join ,False
122,1532317854332971131,BVD4vhOgWh7,141,0,2017-06-08 01:49:04,Thursday,Happy Meals in the Club ✓  R.A.D. is back this Monday! Guestlist link in Bio. #oxfordnights,False,,xoasho princessnahir delaneylewers elevated_unicorn sirpearce colonelcopin michelle_cervantes_1agent alicekulidjian rafa_h_1 pendryhotels ,oxfordnights ,R.A.D. ,False
123,1530765125139736679,BU-XsVegqhn,130,3,2017-06-05 22:24:04,Monday,Let the countdown begin! One week until R.A.D. is back!  Grab your crew &amp; RELIVE ANOTHER DECADE with us Monday  June 12th! #oxfordnights,False,,djones_213619 its_zef slave2stylez jbladow mialicious iannsolus sardonic.vixen mikekellylv imoliviarae mariopandamaglalang ,oxfordnights ,Grab June ,True
124,1530761299942810874,BU-W0q_AaT6,102,0,2017-06-05 22:16:28,Monday,From @JimmyKimmelLive to Oxford Social Club-- @PostMalone will be joining us this Friday  June 9th for a special LIVE performance!,True,1148.0,jbladow dopplersocialapp partynakedsd americanxarsenal yazzi0990 rob_scandal quegilesrealtor arleneibarra hectorbass arkin619 ,,JimmyKimmelLive PostMalone June ,False
125,1530646372473271136,BU98sQcAnNg,109,1,2017-06-05 18:28:08,Monday,Monday morning blues... Cheer up with our weekend lineup:  Thursday: @djkaossd Friday: @postmalone Saturday: @djmrbest Monday: R.A.D. with @scooterdj,False,,constancemtm jbladow tridentcoffee nattcity partynakedsd phillyniki crystalclearhomes marcus8060 fotobudz slave2stylez ,,Thursday: djkaossd postmalone djmrbest scooterdj ,True
126,1528514790941692396,BU2YBqcApHs,137,2,2017-06-02 19:53:04,Friday,Friday  our second favorite F word.,False,,gaslamp_bartending_school bme745 hannaraiiissa reza_raccoon electric.tiger.tattoo julzvelez colonelcopin joebrooksforever josharevalo_ ,,our ,True
127,1522179571976358842,BUf3kGAAcu6,182,2,2017-05-25 02:06:07,Thursday,Get ready for a weekend you might not remember with the people you'll never forget. Join us for #MDW  Thursday - Craig Smoove Friday - Mix Master Mike of The Beastie Boys Saturday - DJ Spryte,False,,colleendudash3 thearmyofhotness delaoinvegas taffymmc djkaossd markdasyoga arleneibarra lifted666 holaguava jojosd66 ,MDW ,Thursday ,True
128,1522089841158917973,BUfjKVqgg9V,201,0,2017-05-24 23:07:50,Wednesday,We're celebrating our first #MemorialDayWeekend at Oxford with a special performance by the one and only @mixmastermike on Friday  May 26! . Click the link in our bio for VIP reservations!,True,2665.0,er14lopez rob_scandal elansoreal marieannepaulson luisasalcedovasquez darrylsiruno kaizenkinection alanes3 astro_tattoo_shop ,MemorialDayWeekend ,mixmastermike May ,False
129,1520810680897248995,BUbAUG1gB7j,494,11,2017-05-23 04:46:22,Tuesday,Tonight  the industry plays at Oxford! #SleeplessinSanDiego #IndustryNight 📸:@itsmurrlo,False,,summittodo jdsolis _queen_smallie_ grooovy__v loraineallanh ghost004 lego_jedi xoxobritta richcz3 ccooze ,SleeplessinSanDiego IndustryNight ,the ,True
130,1520604666851784482,BUaReNTgHci,139,0,2017-05-22 21:57:03,Monday,When the cats away...,False,,kimcheepie bme745 alikitten luigi.sd karrinnakarina chantellepolitron 3rik_navarro ren_jensky kshea1010 gabrielparent ,,,False
131,1519738381444309477,BUXMgGJg-Hl,207,5,2017-05-21 17:15:54,Sunday,@PoolHouseSD Bound☀️🍾,False,,sjmanak adventureswiththegunns andreariverajones djvylo lianna_lam money_aerial_media tom.s.fitness desfronterizat3 sineadalice jennaspittler ,,PoolHouseSD ,True
132,1515768803512967450,BUJF7InAmEa,180,3,2017-05-16 05:49:03,Tuesday,Kiss responsibility goodbye &amp; say hello to our weekend lineup:  Thursday: Decon Friday: Mike Attak Saturday: Jesse Marco,False,,sandiego_fitness sofia_torri probrewcoffee 66audio rubep_photography shanniedara nomadic_adventure rob_scandal jessi_charm djspider ,,Thursday: ,True
133,1515042021025494166,BUGgrDrA7SW,133,3,2017-05-15 05:45:04,Monday,Can we rewind &amp; start the weekend over? #oxfordnights,False,,kaylynsenna m0ns cpartida jase.andrewl mrs.renteria2017 paige_flinn katelynmarie73 joannafravel antonysazerac _joshuaa ,oxfordnights ,,True
134,1512771051061372092,BT-cUGFAeS8,178,7,2017-05-12 02:33:03,Friday,Walking into the weekend like.. . . See you tonight for #OxfordNights with @DJKaossd!,False,,rosa.jazz.jess minalounge staceymartin_ fotobudz stina899 yoli_jim utterbonsense salinabastos clairemorales_ reza_raccoon ,OxfordNights ,DJKaossd! ,True
135,1511744241561402876,BT6y2DNgn38,258,3,2017-05-10 16:32:58,Wednesday,Dressing well is a form of good manners - TOM FORD . . . #oxfordnights #luxurylifestyle #pendryhotels #sandiego #nightlife #ladiesofoxford via @valerie_victoria,False,,rubep_photography elen.dali jesse_j_ibarra dickey555 samanthaelii valerie_victoria westcoastcarbrokers teekandtucker ashleyduchene chleothebengal ,oxfordnights luxurylifestyle pendryhotels sandiego nightlife ladiesofoxford ,valerie_victoria ,True
136,1510419561248339641,BT2FpaiAja5,213,2,2017-05-08 20:41:04,Monday,Feel the spark with us this weekend. Party with us:  Thursday: KAOS Friday: @djspider Saturday: Jason Smith  #oxfordnights,False,,annu_lacriss imoliviarae minnie_olo alicekulidjian dveeezy_ jvanderschel jazzdiscover eatwithtinad sunshen ,oxfordnights ,Thursday: djspider ,True
137,1505222314688763445,BTjn7hfA9Y1,157,1,2017-05-01 16:35:04,Monday,🎶I’m so happy ’cause today I found my friends  they’re in my head #KurtCobain  Come get RAD with us tonight &amp; RELIVE ANOTHER DECADE. #BeRADorDont,False,,ricosaysrelax muratnldi dickey555 breskags usametal76 mwysong iamjroc 365milerun seancharsley losangeles__nightlife ,KurtCobain BeRADorDont ,they’re Come ,True
138,1504762289599837530,BTh_VRvAHVa,232,8,2017-05-01 01:21:05,Monday,Almost time to play... and misbehave. See you tomorrow for RAD! #BeRadorDont,False,,cl3nz thejennwheezy samii_chriswel katelynmarie73 karinavianney losangeles__nightlife rideplaytv jitsandbarbells djkyleflesch alexfarrarii ,BeRadorDont ,,True
139,1504444128371496764,BTg2_bAAVc8,111,1,2017-04-30 14:48:57,Sunday,It's always a good night when @djspider is in the house🙌🏼 Now get some rest  and join us back at Oxford TOMORROW night for Industry Night! #BeRADorDONT,False,,frannnnygirl sexymenonlyhere ericaalexis msjia_xoxo linzaloo raaft_shakir kr_teamnolimits delachapelle cocktailwaitresses esims206 ,BeRADorDONT ,djspider and ,True
140,1504035999154559869,BTfaMXDAdt9,186,0,2017-04-30 01:18:04,Sunday,Dress me up &amp; take me out #oxfordnights,False,,luigi.sd dickey555 karpediem diegolunaaa joebrooksforever baly415 jbladow missmillean christa_mendez3 rob_scandal ,oxfordnights ,,False
141,1503121007458704975,BTcKJeoAN5P,138,4,2017-04-28 19:00:09,Friday,🎵 I'm startin' with the man in the mirror. - #MichaelJackson. Come RELIVE . ANOTHER . DECADE with us this Monday  May 1 for another edition of RAD. #BeRadOrDont,False,,jbladow lrivas1188 ricosaysrelax annaleyendekker ryanlabbe azadehhawkins jenmen619 money_aerial_media arleneibarra iamjroc ,MichaelJackson BeRadOrDont ,May ,True
142,1501858222708065454,BTXrBirg4Su,156,6,2017-04-27 01:11:13,Thursday,Our weekend starts tomorrow. Let's see what trouble we can get into #oxfordnights,False,,jesusjmendez craig_smoove lordwallington djspider annu_lacriss editaagc djshowtime smontess bondjustinbond_ djtayjames ,oxfordnights ,,True
143,1500255090546730410,BTR-g5ggmWq,184,16,2017-04-24 20:06:05,Monday,[INDUSTRY NIGHT: MAY 1] . . We invite you to “Relive Another Decade” with us at @theOxfordSD next Monday  May 1. Show us your best old school photos for a chance to WIN a VIP Experience at Oxford San Diego! ••••••••• Step 1: Post a throwback photo of yourself on Instagram or Instagram story Step 2:  Tag @TheOxfordSD  #️⃣BeRADorDONT Step 3: Make sure your account is PUBLIC Step 4: We’ll announce a WINNER on May 1.,True,1546.0,3rik_navarro lordwallington iamjroc alikitten thetonysystem modont vindesyrah alyssamopia lialuv louisloother ,,theOxfordSD May TheOxfordSD ,True
144,1498069997262572239,BTKNrmzgYrP,267,3,2017-04-21 19:44:41,Friday,Tune into our INSTAGRAM  TAKEOVER with the talented @saintclairmusic  and catch her tonight at Oxford Social Club! . . . #oxfordnights #saintclair #sandiego #nightlife #instagramtakeover #pendryhotels #gaslampdistrict,False,,addictedtoalexis brainsnbeauty35 _marbsss_ ricardo0902 completecatalyst lulunolemon rambogirly lexnightclub_guestlist frannnnygirl shanniedara ,oxfordnights saintclair sandiego nightlife instagramtakeover pendryhotels gaslampdistrict ,TAKEOVER saintclairmusic and ,True
145,1497224694598932489,BTHNe1WgxgJ,124,3,2017-04-20 15:45:13,Thursday,Get your disco nap in before the weekend✨ 4.20: @murphikennedy  4.21: @saintclairmusic  4.22: @thedijital  Click the link in our bio to get on the guest list!,False,,d.yescass_ rob_scandal asifmunawar6 taylorg.reynolds its_zef jeroenroffel kaymarfitz money_aerial_media melipeters photomementos ,,murphikennedy 4.21: saintclairmusic 4.22: thedijital Click ,True
146,1492202859570233525,BS1XphBgYC1,325,9,2017-04-13 17:27:44,Thursday,Get a head start on the weekend with @djdecon at #OxfordSocialClub TONIGHT! . . Click on the link in our bio to get on the guest list!,False,,heinimarja djj.ones arieslachey harrystar567 thebasketoflife getfitstudio_va travpiper claw12371 sweetdiygs mattdewski ,OxfordSocialClub ,djdecon ,True
147,1483012753907018723,BSUuD4KAGvj,247,3,2017-04-01 01:08:38,Saturday,Wake up it's the weekend! #oxfordnights,False,,lostadults tanmysoul mark_olanday sgbosley zoes_table organicpressjuices nicole.shakti bunnymasterxo electric_obsidian carlbishopphotography ,oxfordnights ,,True
148,1482888598557776656,BSUR1Leg1sQ,272,21,2017-03-31 21:01:58,Friday,🎶 Baby  tell me that you've still got the flame for me &amp; we can let it burn - @tinashenow  #TINASHE will be partying with us Friday  April 7th! #oxfordnights,False,,partynakedsd americanxarsenal haleyykennedyy sirpearce clairemorales_ tinasheslaysss leahcamilleford kyliekalember money_aerial_media ,TINASHE oxfordnights ,tell tinashenow April ,True
149,1482294166166916235,BSSKrDLA0yL,237,0,2017-03-31 01:20:56,Friday,Bring on the night! #oxfordnights,False,,cait_teixeira jessicaecton projectbetterman jlabaudio valerie_victoria fl.personal.trainer.stbarth denisdasurfmenace juanmed01 bibibibih ,oxfordnights ,,False
