,ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
0,1758187846013576549,BhmVofaDGVl,991,13,2018-04-15 17:12:25,Sunday,Close out your weekend with #NERVO today for #EndlessSundays.  Ticket: wet.re/buytickets,False,,bmck989 rasoulbahariofficial loirinha_tiesto_love_ malte_287 misscarleshima gabrielerosadini_rosa_ matthewmichaelchilds madtrouper hanlonjay _dishaa05 ,NERVO EndlessSundays ,Ticket: ,True
1,1757459071986790830,Bhjv7btD3Gu,698,8,2018-04-14 17:04:29,Saturday,See you soon #MartinGarrix! Join him today at #WetRepublic. Doors open at 11am.  Tickets: wet.re/buytickets,False,,engyin_maung rogerioo.barbosa m_shawn_browning thissa_ jhag55 vegas_drew araujo_igoor juan_huertas krissr__ jrob_h ,MartinGarrix WetRepublic ,Tickets: ,True
2,1756733615377229065,BhhK-pljCUJ,1366,20,2018-04-13 17:03:07,Friday,Have a little the fun in the sun today at #WetRepublic! Doors open at 11am.  Tickets: wet.re/buytickets,False,,sidaravegasvip xiushan777 mikey_likesit44 hamid_shiraz_shahrivar ronieokay felipeferraciolii bmurillo84 elizabethbeas glamourpusschampagne wendymacias ,WetRepublic ,Tickets: ,True
3,1756008694380529146,BhemJqTDIX6,1749,42,2018-04-12 17:02:50,Thursday,Our favorite color is #BabesInBlue,False,,mikeyj666 lexanfought mahmoodsajjadi195 megaphysical razorronnie dannyarttape jeremyyanchong b_ee_l presidentsofmayhemsc playhouse_hw ,BabesInBlue ,,True
4,1755376522044919947,BhcWaV7jFCL,753,49,2018-04-11 20:06:49,Wednesday,Who will be named this years sexiest lady in Vegas!? Every Friday starting April 27th  Vegas' finest ladies will compete for their chance to take home up to $100 000 in cash prizes. #SPYONHot100  Sign up now: wet.re/hot100,False,,zanechungyufung thomgsp itsharshbhardwaj _janbakhsh_ austinbushelman nasrun301096 brookeeloren stripsteaklv tanyadianne djluisro ,SPYONHot100 ,Vegas' Sign ,True
5,1754694154292371042,BhZ7QlcDR5i,1642,267,2018-04-10 21:31:05,Tuesday,We are excited to announce #CalvinHarris will extend his residency through 2020 with an exclusive partnership with #HakkasanGroup.  Don’t miss his return to #WetRepublic on Saturday  June 2nd.  Tickets: wet.re/calvinvegas,False,,sthalin88 williamcholko beachbabeshrone mauriciomariap kimphantastic09 sol_dweck apytang 12por2_24 hearourcity kevinjpeguero ,CalvinHarris HakkasanGroup WetRepublic ,Don’t June Tickets: ,True
6,1754566813201286264,BhZeThzjUR4,999,58,2018-04-10 17:18:04,Tuesday,Join us #MemorialDayWeekend with #ArminvanBuuren  #Tiësto  #MartinGarrix &amp; #Zedd.  Tickets: wet.re/mdw18,False,,spicy.rosa alexxriveraa azizahmed93 koritzatorres rayle_arevalo jordano_91 meandmychucks miss_allisonj mixedbarbie3 geo13ma ,MemorialDayWeekend ArminvanBuuren Tiësto MartinGarrix Zedd ,Tickets: ,True
7,1753109585986342602,BhUS-FNDE7K,1081,19,2018-04-08 17:02:49,Sunday,Rise &amp; shine  it's champagne time! 🍾🎉 Join us today for the launch of #EndlessSundays with #MartinGarrix.  Tickets: wet.re/buytickets,False,,byjose.61 jennad0llx the_weekend_explorer uncut_presents anastasia_yakobovich tess_norris shesworld_ geeealcala baner10 _saulo91 ,EndlessSundays MartinGarrix ,it's Tickets: ,True
8,1752387180204760456,BhRutsZDZ2I,800,14,2018-04-07 17:07:32,Saturday,Join us today as we kick off Grand Opening Weekend with #Kaskade!  Tickets: wet.re/buytickets,False,,dj_disson maks_weezey danjacuzzi pitbossin_ cali.maine aure__ln blueprintsound andyg_1292 juliebeansss kundanjain6700 ,Kaskade ,Tickets: ,True
9,1751662591136830290,BhPJ9iPDRNS,3626,60,2018-04-06 17:07:54,Friday,Grab your girls and join us at #WetRepublic today with @DJShift!  Tickets: wet.re/buytickets,False,,bodeaflorin83 vittel7 nttnino cocheche10 sugarsoap2 mtthwlblnc in_johns_world p_lafuse rick__cee harryhaley2 ,WetRepublic ,DJShift! Tickets: ,True
10,1751025940266177095,BhM5NC6D1JH,398,19,2018-04-05 20:03:00,Thursday,The face we make when we know #LilJon returns to #WetRepublic on Sunday  April 29th.  Tickets: wet.re/buytickets,False,,carlos_nava_rro 1elyse remington_lm nikki_iannuzzi kuyaglenn macarthur_toorrich mline___ nasrun301096 rcarlessop knightsbridgepark ,LilJon WetRepublic ,April Tickets: ,True
11,1750303043918585707,BhKU1hODV9r,689,58,2018-04-04 20:06:44,Wednesday,Spring into April this month with #Kaskade​  #MartinGarrix​  #Zedd​ &amp; more!  Tickets: wet.re.buytickets,False,,dylan___luke lipos_music deejayvan mnorrick imaad_official nattiet21 dafei_1991 jobslemensek gilseptien apacheegibson ,Kaskade MartinGarrix Zedd ,Tickets: ,True
12,1750209786412820670,BhJ_ocZjGi-,558,60,2018-04-04 17:01:26,Wednesday,We're excited to announce @SPYONvegas Hot 100 is back for another season! Every Friday starting April 27th  Vegas' finest ladies will compete for their chance to take home up to $100 000 in cash prizes. #SPYONHot100  Sign up now: wet.re/hot100,False,,ashleynicoledarling missmerikaxoxo reupvonwolfgangau _finite_infinity_ queenbfont official_hamlett shahabmohajer1366 arisdelsy courtneydurham_ cutzbyanthony ,SPYONHot100 ,SPYONvegas Vegas' Sign ,True
13,1749481773400418980,BhHaGdcjWqk,625,16,2018-04-03 16:55:01,Tuesday,Get a moment of 'Clarity' when #Zedd returns on Sunday  April 22 &amp; Monday  May 28th!  Tickets: wet.re/zedd,False,,danjacuzzi alessandro_lizzi becky_tadildo dj_moso samuelcdmorris ashleynicole7777 cramosl junivasquez vicetechmusic damian_the2nd ,Zedd ,April May Tickets: ,True
14,1748851482445116856,BhFKyhQDnW4,851,26,2018-04-02 20:02:44,Monday,Everyone's hands are in the air for the return of #NERVO on Sunday  April 15th.  Tickets: wet.re/buytickets,False,,a.raey.of.sunshine tashacook__ aaron1802_ auldlangsyne__ wheelan101 carlampacheco ip3_idothiz johnspark_official pedronardini ad_r_ii ,NERVO ,April Tickets: ,True
15,1748756627555363180,BhE1OMwDCls,1046,169,2018-04-02 16:55:33,Monday,It's almost time! Join us this weekend at #WetRepublic for our Grand Opening Weekend with @Kaskade &amp; @MartinGarrix .  Tickets: wet.re/buytickets,True,12997.0,joordanwhitee luangamastyle pjsull13 alopez_93 chetan_singla99 1sik_mach03 jackradusin berffy_504 tere_garven guigodg ,WetRepublic ,Kaskade MartinGarrix Tickets: ,True
16,1748038460285896257,BhCR7fXD8ZB,821,7,2018-04-01 17:07:24,Sunday,Join our #BabesInBlue today with sounds by @Fergiedj!  Tickets: wet.re/buytickets,False,,i_am__harsh____ connor.ryan21 ne_sudite_strogo_ johnnyk15 giacomo_l_p yamakisatoshi jerseyjoe34 madtrouper joejaxondj dawudrm ,BabesInBlue ,Fergiedj! Tickets: ,True
17,1747314945303579469,Bg_ta9hjQtN,405,6,2018-03-31 17:09:54,Saturday,Party &amp; destroy with #PartyFavor today at #WetRepublic!  Tickets: wet.re/buytickets,False,,_arianalv vsflx djamadeus chrisclapper claudia_walter_80 carlampacheco charlei_g cindyven18 enriique.sedano geoff.christian ,PartyFavor WetRepublic ,Tickets: ,True
18,1746589008219937059,Bg9IXL7jRkj,1641,28,2018-03-30 17:07:36,Friday,Jump in...It's 80 degrees and the water feels great!,False,,revenuemediagroup nick_avila10 djvincekirk mickymc87 ray_loaiza guy5557 q.04 amarotta1025 thoughtyounu rm_f1095 ,,,True
19,1745929953902119113,Bg6ygrxDMjJ,1121,51,2018-03-29 19:18:11,Thursday,Splash around to the sounds of #PARTYFAVOR this Saturday at #WetRepublic.  Tickets: wet.re/buytickets,False,,jhodj war_damn_eagle trolectro _jakeguthrie marcuscv_ brittanyspano jony_cope emnm034 living_life_nolimits alishkamoghnieh ,PARTYFAVOR WetRepublic ,Tickets: ,True
20,1745153549417606846,Bg4B-gvjG6-,763,39,2018-03-28 17:35:36,Wednesday,Meet #Kaskade on the dancefloor Grand Opening Weekend on Saturday  April 7th. Swipe ⬅️ to see all dates.  Tickets: wet.re/kaskade,False,,seattlebuilder gustavoldias hisstory_in_the_making ggssnnss kozmin_vb radrmdhna alltinyhomes barone2323 jlozano05 jana_bhana ,Kaskade ,April Tickets: ,True
21,1744477282548790310,Bg1oNiJDzQm,975,125,2018-03-27 19:12:23,Tuesday,Dance to the sounds of @MartinGarrix on April 8th for the launch of #EndlessSundays Grand Opening Weekend at #WetRepublic.  Tickets: wet.re/buytickets,True,8245.0,jonathanhenrikson coldwind96 jaydrakee mikextragood zach_foresta eckb10 ryzzaaaaaaa nick__sansone certyyyyy tony_sanchez__ ,EndlessSundays WetRepublic ,MartinGarrix Tickets: ,True
22,1743695474383110277,Bgy2cujD8CF,2039,86,2018-03-26 17:18:40,Monday,Party at Vegas' number one pool party this weekend with #PartyFavor and #FergieDJ! Tickets: wet.re/buytickets,False,,r_dural vegastwin mrmmarino9163 alexgonzalsz laautysirignano jdkolbus24 juanyboi1968 954babycakes xviankissx runza4 ,PartyFavor FergieDJ ,,True
23,1742962856796375749,BgwP3vQDErF,640,11,2018-03-25 17:03:05,Sunday,Hands up for #Illenium as he brings the beat to #WetRepublic for his debut show today! Tickets: wet.re/buytickets,False,,suffocatingconfusion smdahlke14 allanmoraaes fabioruvieiro franklinasc97 yashpatravali danimaiatr denisfirst piranavan_sangar felipe__y2j ,Illenium WetRepublic ,,True
24,1742277882099466443,Bgt0IC2jwDL,474,16,2018-03-24 18:22:50,Saturday,#SaturdaysAreForTheBoys! Join us today as #BarstoolSports takes over #WetRepublic with @cashcash . Tickets: wet.re/buytickets​,True,8865.0,joepitt_ karlwoods cooke13o8 geniesiva derektheman jarred.ruiz swagner7785 brad.goffinet lucas.w.thompson fergiedj ,SaturdaysAreForTheBoys BarstoolSports WetRepublic ,cashcash ,True
25,1740884411988031687,Bgo3SYrj7jH,1837,80,2018-03-22 20:13:35,Thursday,Come party with #BarstoolSports at #WetRepublic this Saturday  March 24th and see why #SaturdaysAreForTheBoys Tickets: wet.re/buytickets,False,,kalob_wheeler flyingemsandjewelry mmart630 maceeefacee joachimmoester wilwinters andrewcoxman sianeadoc khaledgowely gregmichaels ,BarstoolSports WetRepublic SaturdaysAreForTheBoys ,March ,True
26,1740793884361767771,BgoitCQjjtb,1343,41,2018-03-22 17:13:43,Thursday,Enter a State of Trance with #ArminVanBuuren as he makes his return to #WetRepublic on Monday  May 21st and Friday  May 25th. Tickets:,False,,dj_ade9 ogulcanbuyukbas mellysworld87 sergioo_93 chirislash maceeefacee linus_st peace_luv_disco t0mmc2 kyriacosworldland ,ArminVanBuuren WetRepublic ,May May ,True
27,1740156374438886591,BgmRwC4D7y_,792,22,2018-03-21 20:07:06,Wednesday,Sink into the sounds of #CashCash Saturday  March 24th. Tickets: wet.re/buytickets,False,,mobsideofficial djvinnyvice jeb_scaria julios90 bigbadwolfe21 chrisjohnbatty djpaisa_edc2019 _chelle_ag georgeagnel24 sergi_cuberodj ,CashCash ,March ,True
28,1740064088677936904,Bgl8xHED-8I,846,107,2018-03-21 17:04:01,Wednesday,Dive into #WetRepublic Grand Opening Weekend and create some ‘Sweet Memories’ with @Kaskade on Saturday  April 7th. Tickets: wet.re/buytickets,True,8399.0,jabarraza koolya dina.e34 nurynumyra mr__davidd p.dhanda giftedweirdo alasky35 abhinavmistry timlutimlu ,WetRepublic ,Kaskade April ,True
29,1739403126447796157,Bgjme2BH--9,995,85,2018-03-20 19:10:32,Tuesday,Join us at #WetRepublic for #EndlessSundays launching April 8th. Tickets: wet.re/buytickets,False,,edmsavage13 htdolly87 poluxmusic justinhannah_official las_vegas_sinners sofiromero angelmaldonadod lizzxette hussongslv sav_mcmurtry ,WetRepublic EndlessSundays ,,True
30,1739327113453885551,BgjVMtZn9hv,932,137,2018-03-20 16:39:57,Tuesday,Grab your bikinis and bubbly because #EndlessSundays is back! Join us for the launch party with @MartinGarrix during our Grand Opening Weekend on April 8th. Tickets: wet.re/buytickets,True,10924.0,shaayshaay08 funky1003 karimjafor vlex.420 mike_cozza antoinejackmusic becauseimnaeyuh jalv428 as_is123 blackoutking ,EndlessSundays ,MartinGarrix ,True
31,1738684766901710163,BghDJVjjy1T,2041,69,2018-03-19 19:23:17,Monday,Party at #WetRepublic this Weekend with @BarstoolSports  #CashCash &amp; #Illenium.  Tickets: wet.re/buytickets,False,,huntvegas cromano42 krunkylife borish1971 ahmedwaleedbarakat ralphibarra132 jeb800m legerrobenson niaramos2016 dmbal1127 ,WetRepublic CashCash Illenium ,BarstoolSports Tickets: ,True
32,1737889646217331297,BgeOWztnQJh,2014,17,2018-03-18 17:03:31,Sunday,Join our #BabesInBlue today for #BURNS!  Tickets: wet.re/buytickets,False,,darrendelaney danmc_carthy giulio_beccari1999 intenseillusionzart karensharma_ pale_papi stashapicardo nesoriola edd.mehdi grayjames23 ,BabesInBlue BURNS ,Tickets: ,True
33,1737164670433704466,BgbphBZjzoS,2765,42,2018-03-17 17:03:07,Saturday,All 👀 on deck! Catch #PARTYFAVOR's return today at #WetRepublic.  Tickets: wet.re/buytickets,False,,be_beers monotauro79 milenaespiduar danielrsolomon redcup_69 beautyby.monavid saucey_sean kingvjeffrey mitchisurmom jonathanhenrikson ,PARTYFAVOR WetRepublic ,Tickets: ,True
34,1736439738112295388,BgZEr3kDkHc,480,4,2018-03-16 17:02:49,Friday,Shift into Spring this Saturday  March 17th and March 31st with #PartyFavor. Tickets: wet.re/buytickets,False,,imendez_987 cashews12 r_dural mr.mojo.risin13 iliyas_myrzabek_1_ mickey_j333 ak9792616 croatianbishh bppohlman agoneofficial ,PartyFavor ,March ,True
35,1735888651966872218,BgXHYgmHfqa,649,15,2018-03-15 22:47:54,Thursday,The king #Tiësto returns to the decks tonight and Saturday  March 17th at #HakkasanLV! Tickets: hkk.sn/tiesto,False,,freddyshred johnspark_official ainokea408 robbowxm vipcrew.wade abhisheksingh3038 dmsadi waihang66 ip3_idothiz pascal.rdl ,Tiësto HakkasanLV ,March ,True
36,1735720180145675849,BgWhE6_D15J,1092,64,2018-03-15 17:13:11,Thursday,Join us in celebrating the Grand Opening of #WetRepublic for the 2018 season with #Kaskade and #MartinGarrix. wet.re/buytickets,False,,cawzmusic teyjus punit_9 _rrich_ mr.mojo.risin13 diegotorres_oficial anna_christensen kkwan088 saltntepper burnseyjr14 ,WetRepublic Kaskade MartinGarrix ,,True
37,1735080912138137461,BgUPuWQje91,637,10,2018-03-14 20:03:04,Wednesday,#iHeartRadio Award winner of Dance Song of the Year  #Zedd  returns for his summer residency on Sunday  April 22nd! Tickets: wet.re/zedd,False,,abhigyan_1 twitch_dj sagar16 zellano topazz3 23artemenko23 manajeteekasingh dharmesh_gamit __unsocial___ stef_tete ,iHeartRadio Zedd ,returns April ,True
38,1734991938392577381,BgT7fnADlVl,660,57,2018-03-14 17:06:18,Wednesday,#SaturdaysAreForTheBoys! Come party at #WetRepublic with Barstool Sports on Saturday  March 24th. Tell us why Saturdays Are For The Boys for a chance to win a trip for four to Las Vegas: wet.re/wetfortheboys,False,,cyndog7 vhosealdo matthew.dickie.5 zoak123 luisvalentin jjrugro laosaholic zune1117 ms_nessalinares julievalentine5 ,SaturdaysAreForTheBoys WetRepublic ,March ,True
39,1734361229885718423,BgRsFl7jD-X,660,20,2018-03-13 20:13:11,Tuesday,You won't want to miss the return of #CashCash at #WetRepublic on Saturday  March 24th! Tickets: wet.re/buytickets,False,,fabsi_2 barclub.la orielza geo.mix batuhanorgan oliver_soederkvist kuyaglenn la.nightlife madtrouper djsimone ,CashCash WetRepublic ,March ,True
40,1734327468473229434,BgRkaTKjKB6,771,142,2018-03-13 19:06:34,Tuesday,Just when you thought Summer couldn't get any hotter...We're excited to announce the Summer of @Tiesto returns for another year at @HakkasanLV &amp; @WetRepublic! #SummerOfTiesto  Tickets: hkk.sn/tiesto,True,7054.0,muthafucknpartyboy gioopardo kozmin_vb fatorr85 kylebradders matt0930 zhilinzoi ifloridaiboi punit_9 pauulymg ,SummerOfTiesto ,Tiesto HakkasanLV WetRepublic! Tickets: ,True
41,1733634899267389916,BgPG8F1DYnc,2190,85,2018-03-12 20:10:06,Monday,#Burns is set to make his #WetRepublic debut on Sunday  March 18th!  Tickets: wet.re/buytickets,False,,jeremyrolston annaheartsvegas sueymed mrwonderful602 eng_siong a_miskoov simonperdigao laasava georgios_iliadis mckaylzintyre ,Burns WetRepublic ,March Tickets: ,True
42,1732820485756849000,BgMNw0JDoto,2034,32,2018-03-11 17:12:00,Sunday,Close out the first weekend of pool season today with Mark Eteson. Tickets: wet.re/buytickets,False,,steve_stevington carstengotze monique_marques jimmyjangles8245 jimbofan4ever man_on_a_mission7 justsomerandomone itsarlife beachhousecp artiom.parshakov ,,,True
43,1732124909604018326,BgJvm2XjZiW,2714,150,2018-03-10 18:10:01,Saturday,Kick off the first Saturday of the #WetRepublic pool season today with Fergie DJ! Tickets: wet.re/buytickets,False,,bradippothomas craiglife8 edubbzz79 chris_zaldi sabs_09 matthewktm12 luisfesc dj_ravella richardwijaya2610 _kelssnicole ,WetRepublic ,,True
44,1731490904575761790,BgHfc3LDt1-,2883,119,2018-03-09 21:10:22,Friday,Say hello to the #BabesInBlue...Swipe ⬅️,False,,amadere laurenxyz johnbuyar alexsprme _jay_s0n_ arnav__gautam alps_spla pepper611 chicyogi04 devotion18 ,BabesInBlue ,,True
45,1731371952453297671,BgHEZ4YDaYH,1912,158,2018-03-09 17:15:26,Friday,Introducing the #BabesInBlue of the 2018 pool season.  @WetRepublic is now open! Come party with the lovely ladies of #WetRepublic all season long. #Wet18,True,33330.0,viva_uk invictus117 manuelurbano_ ii21ii222 dl4_13blessed freddylove619 _wolfofallstreets_ jaggjaysin sky__queen_34 hunk_37 ,BabesInBlue WetRepublic Wet18 ,@WetRepublic ,True
46,1730675692167632792,BgEmF9dDheY,714,39,2018-03-08 18:10:41,Thursday,Are you ready!? Tomorrow  #WetRepublic open for the 2018 pool season.  Tickets are now on sale from March until June. Tickets: wet.re/buytickets,False,,sammcclain34 lairnightclub daviddm santos.falcon rosario_r87 pascal.rdl candm1231 whina_cherie fabrizio_av_ crangy13 ,WetRepublic ,Tickets ,True
47,1730043826292946999,BgCWbGgDHg3,952,31,2018-03-07 21:15:17,Wednesday,Come welcome #Zedd back to #WetRepublic on Sunday  April 22nd and Monday  May 28th! Tickets: wet.re/buytickets,False,,littlehanusch chino7297 vogrins_palace silvio_jazexhiu akshaymore9 marcelino_soka 74chaddy 7stevenc dj_moscow joet_swagg ,Zedd WetRepublic ,April May ,True
48,1729970431534563846,BgCFvETjAIG,612,21,2018-03-07 18:49:27,Wednesday,✌ more days!  Tickets are now on sale from March until June. Tickets: wet.re/buytickets,False,,juangudecoud djspace_official la_reinadel_sur rtizzle23 haraldrudolf kobylyanskiy777 rockstar826 lux.global louie_iii camposgrappling ,,Tickets ,True
49,1729217098179941992,Bf_acn8jBZo,725,35,2018-03-06 17:52:43,Tuesday,3 days and counting! #WetRepublic opens its doors on Friday  March 9th.  Tickets are now on sale from March until June. Tickets: wet.re/buytickets,False,,djrubyphoenix madtrouper djnaik cristianmarchi rowdy_inc triobeendjs phat_matt7 nickstar__86 aoife_loughnane bigj0e68 ,WetRepublic ,March Tickets ,True
50,1728548969946890941,Bf9CiFCjUK9,725,22,2018-03-05 19:45:16,Monday,#PartyFavor will return to takeover #WetRepublic on Saturday March 17th and 31st! Tickets: wet.re/buytickets,False,,djthung martin_seguel ethanbenj jigar_lalwani rickyrave94 deswin______dav deeeleeteedddddd_ madurohedwiges yehezkiel_rc dj_shin_music ,PartyFavor WetRepublic ,,True
51,1727772884045000188,Bf6SEiuDe38,771,28,2018-03-04 18:03:19,Sunday,5 more days until we're partying with our #BabesInBlue on Friday  March 9th!  Tickets are now on sale from March until Memorial Day Weekend. Tickets: wet.re/buytickets,False,,anderastigarraga ilkkanis shahroozsayyadi tnaveenkumar dj_shin_music jessmusic88 _mattiadonati_ fit.warriors7942 keeepcalmcarion bigbaby1107 ,BabesInBlue ,March Tickets ,True
52,1726323267260501540,Bf1Id14jc4k,360,24,2018-03-02 18:03:11,Friday,Don't miss #Burns make his #WetRepublic debut on Sunday  March 18th.  Tickets: wet.re/buytickets,False,,rickramin itsmrsofficertoyou seniorsal koska__ fredrross compa.chuy_ julios90 luisfernandofc tashriful.khan siddharthsasane ,Burns WetRepublic ,March Tickets: ,True
53,1725659066556851216,BfyxccxjaQQ,842,37,2018-03-01 20:03:33,Thursday,Join us Grand Opening Weekend with #Kaskade &amp; #MartinGarrix!  Tickets: wet.re/tickets,False,,matt514853 luxor1ez sfl7878 corrieyee waycalljon dbuglv rickygoheezy valeenxx _joey_p ,Kaskade MartinGarrix ,Tickets: ,True
54,1725625156548503716,Bfypu_njSik,1314,42,2018-03-01 18:56:10,Thursday,#MartingGarrix kicks off his summer residency Grand Opening Weekend on Sunday  April 8th! Swipe ⬅️ to see all dates.  Tickets: wet.re/garrix,False,,wout_rr karenlecky brammoesman plug4real remiisauros imcalledibrahim courtneymccall venegas25_ akshaymore9 ak9792616 ,MartingGarrix ,April Tickets: ,True
55,1724893398509147847,BfwDWg1jdbH,515,31,2018-02-28 18:42:18,Wednesday,Kick off pool season on March 9th at #WetRepublic with #CashCash  #PartyFavor  #Illenium &amp; more!  Tickets: wet.re/buytickets,False,,tony_burns87 danielle_luisa darshitchawhan makistagram sedoneit nikkielouisec sameersaktel2 benjamin.run r_dural ken.hoch ,WetRepublic CashCash PartyFavor Illenium ,Tickets: ,True
56,1724250869170216346,BftxQewjJ2a,313,14,2018-02-27 21:26:07,Tuesday,We are happy to announce that #NERVO will be @HakkasanGroup residents through 2018 at #OMNIALasVegas  #HakkasanLV and #WetRepublic! Don't miss @nervomusic's next show at @WetRepublic on April 15. Tickets: wet.re/NervoTixs,True,3196.0,marcianob3 shubhamuploading tjaaay_ brie_tardxo r_dural inastea zanetavictoriahucikova beingtrinathofficial muzzyedmusic houi_bu ,NERVO OMNIALasVegas HakkasanLV WetRepublic ,HakkasanGroup nervomusic's WetRepublic ,True
57,1724151854403431316,BftavoEjCuU,1355,75,2018-02-27 18:08:59,Tuesday,10 Days until #WetRepublic opens its doors on Friday  March 9th!  Tickets are now on sale from March until Memorial Day Weekend. Tickets: wet.re/buytickets,False,,stellimelli fpink.lv hovig_ourfalian insta_ro29 gracefully_cursed_3 rochelle_d88 lucy_melia95 grbicnikola flo_frenchie grardomurillo ,WetRepublic ,March Tickets ,True
58,1723436057242842677,Bfq3_aBDzY1,622,155,2018-02-26 18:27:10,Monday,Are you ready? #WetRepublic opens its doors on Friday  March 9th.  Tickets are now on sale from March until Memorial Day Weekend.  Tickets: wet.re/buytickets,True,6667.0,tiestofan4ever danilomikilimfilho atxant triobeendjs andretacuyan darcythomo hamedhadeii simonperdigao imcalledhoney weezyfbail3y ,WetRepublic ,March Tickets Tickets: ,True
59,1721340018595544945,BfjbaB6DT9x,289,14,2018-02-23 21:02:42,Friday,We’re excited to announce @CashCash will be extending their @HakkasanGroup residency through 2018  playing at #OMNIALasVegas  #HakkasanLV and #WetRepublic! Don’t miss #CashCash’s return to Wet Republic Ultra Pool on Saturday  March 24! wet.re/cashcashtixs,True,3302.0,clemente_9012 ken.hoch dave_richards92 maarielu mister_edm shubhamuploading rrodrigo700 dafei_1991 misaq_ii mako_chikoidze ,OMNIALasVegas HakkasanLV WetRepublic CashCash ,CashCash HakkasanGroup playing March ,True
60,1721255595468456622,BfjINgvjQKu,792,122,2018-02-23 18:15:56,Friday,We are excited to announce @BarstoolSports will be taking over #WetRepublic for #SaturdaysAreForTheBoys on Saturday  March 24th. Tell us why Saturdays Are For The Boys for a chance to win a trip for four to Las Vegas and party with Barstool Sports: wet.re/wetfortheboys  For exclusive @mgmgrand room rates: wet.re/barstoolrooms,True,10519.0,war_damn_eagle kewalramanidipesh chrisbracken88 euroskull_dipthat seb_g2u craigmusgrave q.04 emilostlund djgrinex ,WetRepublic SaturdaysAreForTheBoys ,BarstoolSports March For mgmgrand ,True
61,1720705819521984123,BfhLNN_jiZ7,1092,35,2018-02-23 00:02:19,Friday,Do you hear that!? #Kaskade makes his return to #WetRepublic on Saturday  April 7th.  Tickets: wet.re/kaskade,False,,bresendee _maatiasrodriguezz paul_iskandar joe_parent2 alfaroeliel mikehaleymusic mandykaye7 e.f4bregas maiconramoss pgao1281 ,Kaskade WetRepublic ,April Tickets: ,True
62,1720527765109604901,BfgiuL5jgIl,282,11,2018-02-22 18:09:12,Thursday,We are excited to announce @illeniummusic as a 2018 Hakkasan Group resident at @HakkasanLV  #WetRepublic  and @OmniaNightclub. Catch his @WetRepublic debut on Sunday  March 25th.  Tickets: wet.re/buytickets,True,2580.0,alxn400 miggy8907 enriique.sedano odessaanna wida_widayani brandonpaiti_ mako_chikoidze mikesmilkovich ladaddy_tha_baddie deep_in_vip ,WetRepublic ,illeniummusic HakkasanLV and OmniaNightclub. WetRepublic March Tickets: ,True
63,1719799483862912827,Bfd9ITIjI87,312,11,2018-02-21 18:01:36,Wednesday,Mark your calendars! #Illenium makes his #WetRepublic debut on Sunday  March 25th.  Tickets: wet.re/buytickets,False,,lvclubpromotions enriique.sedano shqipealili peyton_521 vitalsclublife lucas_martins_gandra philly5stacks connoraskew270 taylornelson29 cam.haynes ,Illenium WetRepublic ,March Tickets: ,True
64,1719103027158161736,BfbexhSD5lI,309,10,2018-02-20 18:58:29,Tuesday,We are happy to announce that @partyfavormusic is set to continue his residency with @HakkasanGroup through 2018 at @OMNIANightclub  @HakkasanLV &amp; @WetRepublic  Don’t miss his return to #WetRepublic on Saturday  March 17th.  Tickets: hkk.sn/partyfavor,True,3083.0,emanueldiaz14 etwin_gombloh ___400lux tonysgarigliajr danx_pham jasongrasso_re_investments dylandaverio emrecvk6 chelly_campbell spinal_farms ,WetRepublic ,partyfavormusic HakkasanGroup OMNIANightclub @HakkasanLV WetRepublic Don’t March Tickets: ,True
65,1716180763597019669,BfRGU_QjxoV,539,52,2018-02-16 18:12:49,Friday,We are excited to announce that @Hardwell will be returning to @HakkasanGroup through 2018  playing at #OMNIALasVegas  #HakkasanLV and #WetRepublic! Don’t miss #Hardwell’s return to #WetRepublic on Sunday  June 9th. Tickets: hardwellvegas.com,True,4149.0,cupcakemily fangpyro vallerierae becky_tadildo sefire_music zoran_yeah_buddy a.nt_h lasvegasbottleservice jarroz_lv chelly_campbell ,OMNIALasVegas HakkasanLV WetRepublic Hardwell WetRepublic ,Hardwell HakkasanGroup playing June ,True
66,1715594861867949809,BfPBG_wH97x,708,82,2018-02-15 22:48:26,Thursday,We are excited to announce our full 2018 Hakkasan Group lineup featuring #CalvinHarris  #‪Tiesto‬  #‪Zedd‬  #SteveAoki  #MartinGarrix  #‪Kaskade‬  #ArminVanBuuren  #‪Hardwell‬  #AboveAndBeyond  #SteveAngello  #LilJon and more. Tickets: wet.re/buytickets,True,5897.0,mkwood87 sapiri77yagia lasvegasbottleservice bstngrl1 jarroz_lv samcoo25 beantheenglishbulldog mauriciomariap laautysirignano _super_mario_64 ,CalvinHarris SteveAoki MartinGarrix ArminVanBuuren AboveAndBeyond SteveAngello LilJon ,,True
