SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BErPsTeK0Cw,17856208348001159,iamcrystalleee,2016-04-26 14:11:39,@patriciaivanna @kheying @xmaria_sfx  my coworkers are 🔥 #templehotties,templehotties ,patriciaivanna kheying xmaria_sfx my 
BErPsTeK0Cw,17856218392001159,no_no_lynn,2016-04-26 22:43:08,Your ladies are looking good bro! Miss you @joshdvegas,,joshdvegas 
BDedCmyq0NM,17861190961049123,jenbearcat,2016-03-27 18:04:09,@baoser11,,baoser11 
BDedCmyq0NM,17861191006049123,bluebaoser,2016-03-27 18:06:08,@ericsu89,,ericsu89 
_YG3X3q0OE,17853169018046773,carlosandthecity,2015-12-16 20:03:29,@ajlsilva @jsuria let's go!!!!,,ajlsilva jsuria 
vy4uPDK0Me,17847540364038768,temple_sf,2014-11-24 12:42:46,#sf #sanfrancisco #dailygram #bottleservice #thanksgiving #blackwednesday #gobble #fleek #turnup #housemusic #dj #house #bayarea #TheNewTemple,sf sanfrancisco dailygram bottleservice thanksgiving blackwednesday gobble fleek turnup housemusic dj house bayarea TheNewTemple ,
vy4uPDK0Me,17847541132038768,abbehh22,2014-11-25 11:08:54,Are your events 18+ or 21+?,,
vy4uPDK0Me,17847541198038768,temple_sf,2014-11-25 12:02:43,@abbehh22 21+,,abbehh22 
7v8p_7K0Io,17843891629038768,nimanejat,2015-09-17 18:22:58,Coming Friday for @djbobbypuma!,,djbobbypuma! 
7v8p_7K0Io,17843891725038768,shabo11,2015-09-17 18:33:47,Puma puma puma Yes!!!!!,,
7v8p_7K0Io,17844219298038768,jointheagency,2015-10-09 15:05:55,good one!,,
BFPRq_8K0Do,17856993046045425,blazed_____,2016-05-10 12:45:14,@s2k_wildabeast man why do people still go to epr the music is so much better here,,s2k_wildabeast 
BFPRq_8K0Do,17856999355045425,rosi___91,2016-05-10 14:01:31,😍😍😍 i hope we see dvbbs at edc. @xo_annet_xo,,xo_annet_xo 
BFPRq_8K0Do,17857002280045425,djchristavi,2016-05-10 15:43:38,DOPE!,,
BFPRq_8K0Do,17857002589045425,xo_annet_xo,2016-05-10 16:01:40,@rosi___91  at the main stage tho 🙌🏼🙏🏼,,rosi___91 at 
BFPRq_8K0Do,17857209793045425,chris_barahona,2016-05-18 07:39:06,@jb0ogy21,,jb0ogy21 
BFPRq_8K0Do,17857209877045425,jkhera21,2016-05-18 07:40:44,Looks sick @chris_barahona,,chris_barahona 
BFPRq_8K0Do,17858072977045425,__zzirong,2016-06-15 16:19:09,@bbeumsking @jiyeon5017 빨리가고싶어어어어어😍,,bbeumsking jiyeon5017 
BFPRq_8K0Do,17858073013045425,__zzirong,2016-06-15 16:20:49,@ddanddara1027,,ddanddara1027 
BFPRq_8K0Do,17858073046045425,ddanddara1027,2016-06-15 16:22:23,@_ddinga 우와 나도ㅠㅠ,,_ddinga 
BFPRq_8K0Do,17858156353045425,spankydanky22,2016-06-18 10:12:04,You ladies down?? @prissy408 @_itsbreenebitch,,prissy408 _itsbreenebitch 
BFPRq_8K0Do,17858162815045425,prissy408,2016-06-18 13:56:24,@spankydanky22 when is this?!?!,,spankydanky22 
yxs1gSK0HX,17848886506038768,bay__415,2015-02-06 14:36:12,@chrisb408 @reymundo_leon,,chrisb408 reymundo_leon 
yxs1gSK0HX,17848886518038768,temple_sf,2015-02-06 14:37:47,#SF #Good #Life #SanFrancisco #Nightlife #Dance #Clubs #DJs  #Nightclub #EDM #House #ElectroHouse #instagood #instamood #igers #instadaily #instagramers #love #champagne #bottles,SF Good Life SanFrancisco Nightlife Dance Clubs DJs Nightclub EDM House ElectroHouse instagood instamood igers instadaily instagramers love champagne bottles ,
yxs1gSK0HX,17848886542038768,the_chrisb,2015-02-06 14:51:59,@jr.hernandez408 @reymundo_leon In the rain...bottles or que?!,,jr.hernandez408 reymundo_leon 
yxs1gSK0HX,17848886563038768,unitytwins,2015-02-06 15:15:36,Wow bruhh my style of music! You Gatta send me the link(:🙌🎶,,
yxs1gSK0HX,17848886578038768,psycho_billy_cadillac,2015-02-06 15:25:48,@tatted_momma_,,tatted_momma_ 
yxs1gSK0HX,17848886638038768,djessence916,2015-02-06 16:29:50,Looks amazing I will be in SF tomorrow night Djn  it be amazing Djn there  who can I contact for bookings and events @temple_sf,,it who temple_sf 
yxs1gSK0HX,17848886767038768,the.lc.show,2015-02-06 19:33:12,@lobos5587 @vandessa415 round 2,,lobos5587 vandessa415 
yxs1gSK0HX,17848886779038768,lobos5587,2015-02-06 19:56:02,Yeeee! @the.lc.show @vandessa415,,the.lc.show vandessa415 
yxs1gSK0HX,17848886851038768,mashaegorycheva,2015-02-06 21:29:02,----&gt;&gt; @HAVE_169_FOLLOWERS_HERE &lt;&lt;----,,HAVE_169_FOLLOWERS_HERE 
yxs1gSK0HX,17848886893038768,nooomoreeeinsta,2015-02-06 23:42:03,Do you have to buy tickets online? Or is there going to be a cover fee at the door?,,
yxs1gSK0HX,17848887817038768,temple_sf,2015-02-07 11:55:17,@cattsf - tickets will also be available at the door!,,cattsf 
yxs1gSK0HX,17848887841038768,haunt__massive,2015-02-07 12:13:10,Nice!,,
BHiMkWrAWId,17849053657118128,sionhernamdez,2016-07-06 14:22:46,Axxess😘😘😘😘😘😘,,
BWBsAnxlpaG,17877602554078110,iamlue89,2017-07-01 19:53:48,@henry_rabanales get their,,henry_rabanales 
-uNGcbq0Kn,17849521081060516,mrjayfonseca87,2015-11-30 12:20:12,Well hello there beautiful. I can sure use some water after looking at your pretty face.,,
-uNGcbq0Kn,17849538580060516,madaudi408,2015-11-30 13:52:36,@rkstad....Lets go!!!,,rkstad....Lets 
-uNGcbq0Kn,17853957013060516,_iamfillmoe,2016-02-22 03:06:37,@unclehus98,,unclehus98 
BgoryOSnpdx,17919484942118550,mohammadmusictv,2018-03-23 06:12:55,👌 👌 👌,,
BcQHTVLHwSZ,17853157606207693,startupsshowcase,2017-12-03 16:54:34,Off the hoooooook!,,
BcQHTVLHwSZ,17897032210127217,estovega,2017-12-04 21:25:50,Is that a void sounsystem I see ? @temple_sf,,temple_sf 
BTvCAMRjM_v,17871303670089722,indeediamlulu,2017-06-26 16:42:37,@catsmakeherdance,,catsmakeherdance 
0wGeItq0A7,17849702569038768,temple_sf,2015-03-27 17:41:00,#SF #Good #Life #SanFrancisco #Nightlife #Dance #Clubs #DJs  #Nightclub #EDM #House #DeepHouse #instagood #HouseMusic #TechHouse #instamood #igers #instadaily #instagramers #love #champagne #bottles,SF Good Life SanFrancisco Nightlife Dance Clubs DJs Nightclub EDM House DeepHouse instagood HouseMusic TechHouse instamood igers instadaily instagramers love champagne bottles ,
0wGeItq0A7,17849702584038768,thetriskit,2015-03-27 17:47:41,@_therealx,,_therealx 
0wGeItq0A7,17849702629038768,richiejunior26,2015-03-27 18:50:31,@__dahveed_,,__dahveed_ 
0wGeItq0A7,17849702638038768,__dahveed_,2015-03-27 18:57:48,@white_riccee let's go lol,,white_riccee 
0wGeItq0A7,17849704096038768,mellow__smooth,2015-03-28 14:49:27,Is there a guest list tonight?,,
0wGeItq0A7,17849704315038768,karmand_west,2015-03-28 18:07:18,Who can I contact for a table tonight? @temple_sf,,temple_sf 
BXGuc4zFWU-,17891845642021687,supreet_muppa,2017-07-28 16:35:23,Great shots!,,
BXGuc4zFWU-,17892626614063800,truthlive,2017-07-28 22:48:41,Me &amp; @djamen3000 only started DJing cuz we were tired of winning every single tandem arm wrestling comp. True 707 life story. #BigThangs #Gongzilla,BigThangs Gongzilla ,djamen3000 
BXGuc4zFWU-,17876748202090422,ceci_barros,2017-07-30 11:44:06,@truthlive wow 🤣,,truthlive 
BH032izAWEf,17849415445105720,zaxxofficial,2016-07-13 21:45:46,🔥🔥🔥,,
BH032izAWEf,17849416549105720,sionhernamdez,2016-07-13 22:59:17,Olive Temple Temple Temple😘😘😘😘😘😘😘😘😘😘😘,,
BeUBnd8HFkv,17860976452213438,xo_mzcillab_xo,2018-01-23 17:46:55,@thakevv11 @anjelicatt93,,thakevv11 anjelicatt93 
BeUBnd8HFkv,17847529525229240,thakevv11,2018-01-23 17:50:23,@biaaagiooo  we out kid,,biaaagiooo we 
BeUBnd8HFkv,17847617290231013,thakevv11,2018-01-23 17:50:29,@xo_mzcillab_xo that’s my dj,,xo_mzcillab_xo 
BeUBnd8HFkv,17895492379131744,marcodbull,2018-01-25 22:55:31,@kenvillan @emart970 @jdonatlan y'all trying to pop bottle or what?,,kenvillan emart970 jdonatlan 
BeUBnd8HFkv,17848152640231670,emart970,2018-01-26 10:04:57,@marcodbull I know ppl,,marcodbull 
BeUBnd8HFkv,17926525252134766,chrissy_brandy,2018-06-14 09:52:19,Pretty cool! :-),,
BC61DFiK0BR,17855056558021800,thewiredotcom,2016-03-13 20:59:06,@ballyoung23,,ballyoung23 
BC61DFiK0BR,17855059012021800,drewteller,2016-03-13 21:44:15,@carolinegutierez nice to see u on the cover,,carolinegutierez 
BC61DFiK0BR,17855059252021800,yousinthehous,2016-03-13 21:48:46,Dime!! 👌,,
BC61DFiK0BR,17855059909021800,by_3am,2016-03-13 22:02:05,I'm down to photograph 📷📷📷,,
BC61DFiK0BR,17855060977021800,carolinegutierez,2016-03-13 22:23:04,@drewteller she's a hottie,,drewteller 
_DG0_Bq0Cn,17850666919003498,ladyjorose,2015-12-08 15:37:19,Nice!! 🙌🏼🙌🏼,,
