ID,SHORTCODE,LIKES,NUM_COMMENTS,DATE,WEEKDAY,CAPTION,IS_VIDEO,VIDEO_VIEW_COUNT,USERS_LIKED,TAGS,MENTIONS,HAS_COMMENTS
1396053394355872892,BNfxypiD2R8,129,4,2016-12-01 17:35:55,Thursday,We can't wait for the weekend with @SevenLionsMusic &amp; @djchuckie! #SevenLions #TheJourneyTour #AfterParty #DJChuckie #DirtyDutch,False,N/A,,SevenLions TheJourneyTour AfterParty DJChuckie DirtyDutch ,SevenLionsMusic djchuckie! ,true
1468295433558546460,BRgbureldgc,51,0,2017-03-11 09:47:57,Saturday,Happy Unofficial St Paddy's Chicago! This Saturday is a not to miss... so better rally from all the day drinking and meet @djgusto at PRYSM! . . . . . #prysmnightclub #skamartist #djgusto #stpatricksday #chicago #chicagonightlife #letsgo #stpaddysday #unofficial,False,N/A,,prysmnightclub skamartist djgusto stpatricksday chicago chicagonightlife letsgo stpaddysday unofficial ,djgusto ,false
1551143053867479022,BWGxGOhle_u,66,2,2017-07-03 18:11:23,Monday,Come celebrate the long weekend with us tonight for Industry Mondays! . . . #industrymondays #prysm #chicago #fourthofjuly,False,N/A,,industrymondays prysm chicago fourthofjuly ,,true
1558285791738080783,BWgJKvjFi4P,79,3,2017-07-13 14:42:43,Thursday,it's #thirstythursday.. come play 😈 @thedenprysm • • • • #anythinggoesthursdays #theDen #PRYSM #summernights #yeswayrosé #champrysm #champagnethursdays #thedenthursdays,False,N/A,,thirstythursday anythinggoesthursdays theDen PRYSM summernights yeswayrosé champrysm champagnethursdays thedenthursdays ,thedenprysm ,true
