SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
87DwyEmbc5,17844316624018645,teepdasneak,2015-10-16 19:59:17,@andeeeex0,,andeeeex0 
87DwyEmbc5,17844316669018645,andeeeex0,2015-10-16 20:01:56,OMG!! That's us @dsolarski @shayleeseaton @paigeosborn.hair  @sarawwww @kaytrachelle @hayleyobryan @allyjenkins_xo 😍😍😍,,dsolarski shayleeseaton paigeosborn.hair @sarawwww kaytrachelle hayleyobryan allyjenkins_xo 
BFs8p3MGbXO,17847805570123221,deejayflo_b,2016-05-22 23:30:41,👌 👌 👌 🔥,,
