ID, SHORTCODE, LIKES, NUM_COMMENTS, DATE, CAPTION, IS_VIDEO, VIDEO_VIEW_COUNT, USERS_LIKED, TAGS, MENTIONS, HAS_COMMENTS
1610427059841045429, BZZYuDmgJO1, 97, 1, 2017-09-23 13:18:07, #Chamapagne is always the answer! Party the night away at Oxford Social Club tonight with sounds by @DJCobra.  For guest list consideration  click the link in our bio., False, N/A, alan_alire djque erik_6_lima louisloother cocob_music roberto_wallace18 jessicajohnson521 rubep_photography jpereira90 greystonesteak , Chamapagne , DJCobra. For click , true
1605429605689232426, BZHobhvAIwq, 122, 1, 2017-09-16 15:49:04, Saturday Night Fever., False, N/A, valerie_victoria alicekulidjian kvng_jay0421 johannapartida v_rodd nikprboutique agentbaz saintclairmusic jbladow elizabethrabena , , , true
1603879923188167661, BZCIErcAvPt, 84, 0, 2017-09-14 12:30:07, Meet us under the #Chandelier tonight with @djdecon at Oxford Social Club! For guest list consideration  click the link in our bio!, False, N/A, raymiem crazy_nazliquor gbaby_619 bri_carr_ its_zef _ause_ tspropertiessd imoliviarae smurniou djque , Chandelier , djdecon click , false
1602521947089091258, BY9TThpAzq6, 151, 4, 2017-09-12 15:32:04, We know looks aren’t everything  but we have them just in case. #OxfordSocialClub, False, N/A, cindytong22 blushofadrenaline scott_wellinger mike__agg evelyn.prza teresatripp constancemtm anyaaadoll sarah_renee94 anthonydamico3 , OxfordSocialClub , but , true
1599487419374291268, BYyhVVegslE, 239, 4, 2017-09-08 11:03:00, #Fridays feels from Oxford Social Club💋 . Join us tonight with @djneva🙌🏻 For guest list consideration click the link in our bio!, False, N/A, msachtungbaby julian.riosbravo renaiholidai samantha_ssmithh tiffanyyrxo zunu79 roadtrippingcat mulkylives lyfeofhotrod , Fridays , djneva🙌🏻 , true
1598379946655493687, BYulhfIgi43, 242, 0, 2017-09-06 22:22:39, @DJKaosSD kicks off the weekend with us at Oxford Social Club!  For guest list consideration click the link in our bio!, False, N/A, ash_dawwn mischievousmark chernandez6983 scott_wellinger dewcawteesd taffymmc caffecalabria shanniedara maria.antonia.stavrou coach019 , , DJKaosSD For , false
1596688006364830742, BYok0g8gJwW, 104, 2, 2017-09-04 14:21:04, When Monday feels like Sunday., False, N/A, msnichols86 msachtungbaby crazy_nazliquor fabiofelipe31 mike_sandiego erick_hernandez415 djque ivansharris iameliels thecutbystevie , , , true
1595462271369361398, BYkOHuRgjf2, 153, 3, 2017-09-02 21:45:45, @poolhousesd x Veuve Clicquot . Join us on Sunday as we continue the holiday weekend with plenty of sunshine and #veuveclicquot all day long at The Pool House at #PendrySanDiego!, False, N/A, vanessabeard colonelcopin money_aerial_media kaylalala12 raymiem joannafravel dj.dlion mischievousmark stacienishigarcia taffymmc , veuveclicquot PendrySanDiego , poolhousesd , true
1595327672396007786, BYjvhDNg8lq, 169, 1, 2017-09-02 17:18:20, Saturday Night. Let's see what trouble we can get into 😏#oxfordnights  Guestlist Link in Bio, False, N/A, miilliiev kaliiifornia619 annaleyendekker rajrsaval smmurtha _dniice_ _joshuaa will_delosreyes imoliviarae keithmumbles , , Guestlist , true
1594322244602165826, BYgK6JnA_pC, 223, 4, 2017-09-01 08:00:43, It's all in the detail✨, False, N/A, notem17 tonyruiz___ elcoyoterojo sandiego_sean_downtownsd luigi.sd sh8k djshadowman rajrsaval anthony_afonsoo lifted666 , , , true
1593665195639648382, BYd1g1FATB-, 124, 0, 2017-08-31 10:15:17, Swinging into #LaborDayWeekend!  Join us tonight for our holiday weekend kick-off party with sounds by @CraigSmoove! #OxfordNights #GaslampQuarter #OxfordSocialClub, False, N/A, sabrina.1lene pritzmcpritzface mimicuevas gabematix c.h.r.i.s.t.yy bobskibinski candido8637 jasononsax djque nathanb123 , LaborDayWeekend OxfordNights GaslampQuarter OxfordSocialClub , Join CraigSmoove! , false
1589409044672579170, BYOtxrmgIZi, 180, 2, 2017-08-25 13:19:04, Walking into the weekend like..., False, N/A, chantellepolitron sassystiletto nicolextayl0r kyliekalember pendryhotels colonelcopin jwerdean caseyfeldser johannapartida , , , true
1588647043142887062, BYMAhGYAaaW, 106, 1, 2017-08-24 12:05:07, We've got a lot on our hands tonight🍾 #oxfordnights THU: @DJSchoenyOfficial FRI: @Wellman SAT: @Stonerokk  For guest list consideraton or VIP Reservations  click the link in our bio!, False, N/A, fvwnzho leihollis_homes ulzg nena_oj619 tokenmcsmokes619 michaelbullara djque sm.domingo lordwallington _beccalewis , oxfordnights , DJSchoenyOfficial Wellman Stonerokk For click , true
1588031870464158389, BYJ0pKLA-q1, 193, 4, 2017-08-23 15:42:52, 50 Shades of #Disco ✨, False, N/A, ginger_and_jameson seancharsley v_rodd hpfit_14 instashaneyy ime_perez keiferwong ovumclothing annaleyendekker modont , Disco , , true
1585012072280929307, BX_GBT9ArQb, 215, 12, 2017-08-19 11:43:04, A little party never hurt anybody. Join us TONIGHT with @DjSpider! For guest list consideration and VIP table reservations  click the link in our bio!, False, N/A, devinedevaughn seankealey _nich_13 napzzmusic oxygin_ instashaneyy pendryhotels garry401 eduardobiora wjtorrez , , DjSpider! click , true
1582963064768299368, BX30IVAFAFo, 310, 2, 2017-08-16 15:52:04, We don't ask for much. #OxfordNights, False, N/A, sid_nev madeinam_erika nightlife_connex kikomoki kaliiifornia619 thehappyinbetween jmoaddab mamaratonka.pl dj_commondream h20dmc , OxfordNights , , true
1581347929002709295, BXyE5AmgZEv, 155, 2, 2017-08-14 10:23:04, Come #ReliveAnotherDecade with us TONIGHT at Oxford Social Club featuring throwback tunes by @TheOfficial2LiveCrew! Join our guest list by clicking the link in our bio., False, N/A, gabematix joannafravel ejnaumann116 vaness.ortega caseyfeldser anthony_afonsoo seancharsley _joshuaa fabiofelipe31 , ReliveAnotherDecade , TheOfficial2LiveCrew! , true
1578481655037982946, BXn5LO9Anji, 144, 1, 2017-08-10 11:28:18, Getting ready for another hot week of #OxfordNights starting TONIGHT with @DJDecon.  Guest list link in bio., False, N/A, rideplaytv rajrsaval caseyfeldser jonathancrm7 valentin.istode dustinbrashear gabematix lrbrm _sweet.dulce.soraya_ suziday1015 , OxfordNights , DJDecon. Guest , true
1573598379001399755, BXWi2NvgknL, 388, 8, 2017-08-03 17:46:06, The summer is just heating up at @theoxfordsd ! Join us tonight for sounds by @DJShadowman 🔥  For guest list consideration click the link in our bio., False, N/A, k279k christancasanova ibro.shkreta2017 emma__glory_ andylatu52 itsdjnemo kikomoki ajiteshbanerjee awardboominthepromoter lacerdaclaudiomar , , theoxfordsd DJShadowman For , true
1572720073540461631, BXTbJMCgWQ_, 150, 0, 2017-08-02 12:41:04, Wash away your sins &amp; prepare to party with us this weekend! THU:@DJShadownman  FRI: @DJDynamiq SAT: @DJCobra  For guest list consideration  click the link in our bio!, False, N/A, ginger_and_jameson piscorotisserie sealove_pr bella_dlc philipagl derekfromvegas imoliviarae kvng_jay0421 __ryanhibbert__ cameron.hodges.986 , , FRI: DJDynamiq DJCobra For click , false
1571197550592049500, BXOA9kDAMFc, 137, 2, 2017-07-31 10:16:05, Wake up and get ready for another VERY exciting week ahead 🙌 #oxfordnights  Guestlist Link in Bio, False, N/A, pencilboxphoto jeffdibs leahcamilleford bendy_bree spirityogastudios ginger_and_jameson breskags gabematix fabiofelipe31 nick_andrews_4 , oxfordnights , Guestlist , true
1569075756888423826, BXGehZrAv2S, 230, 2, 2017-07-28 12:00:27, #FridayFeels when @WALE is at Oxford Social Club tonight!, False, N/A, joey_m_p nena_oj619 tbagging h3ct0r243 rapidocleaningsd mrdh87 sdxplosion markwbuehler moment4life81 hjharris1 , FridayFeels , WALE , true
1568282508196540901, BXDqKHQg3Hl, 131, 4, 2017-07-27 09:44:25, Heading into the weekend at #OxfordSocialClub! (Swipe for the full lineup featuring @wale on Friday  July 28✨), False, N/A, shanniedara kcbruno hectorbass constancemtm christinaroa bryanbroo ruccababy anyaaadoll rubep_photography bliu85 , OxfordSocialClub , wale July , true
1566241578031310546, BW8aGq7AObS, 135, 4, 2017-07-24 14:09:27, Straight from Miami Swim Week  @Wale joins us this Friday  July 28th for a very special night at @TheOxfordSD. Click the link in our bio for guestlist consideration., False, N/A, claudia_piceno hanamontanabanana money_aerial_media tokenmcsmokes619 shanniedara keiferwong kingganthony breiona.j__ modernfit , , @Wale July TheOxfordSD. , true
1563257707442574563, BWxzpo4gZTj, 238, 6, 2017-07-20 11:21:02, Does being good looking count as a #Superpower? Either way  join us tonight at Oxford Social Club with @djdecon!, True, 2716, tessagavia aley__cat nikkinewell calebbonilla derekfromvegas christinaroa lifted666 losangeles__nightlife ettymunster djmikeattack , Superpower , join djdecon! , true
1562537986300644729, BWvQAUVgQ15, 183, 3, 2017-07-19 11:31:04, Embrace your inner superhero  and join us tomorrow night at Oxford Social Club! *Please note: We will be closed Friday for a private VIP party  but will reopen Saturday Night!, False, N/A, luigi.sd kristarkerr shanniedara imoliviarae djmikeattack partyonmobile_app joosh2169 astro_tattoo_shop cassandra_fox jbeautyprincess , , and but , true
1559729987676840967, BWlRij1AKQH, 243, 1, 2017-07-15 14:32:05, Pour one up for the home team. Join us after the @padres @sfgiants game &amp; party at our place. #oxfordnights, False, N/A, tommills9147 smmurtha _thorpedo._ trash_poodle_and_chef_doodle agentbaz cvaldez_25 greatnesscharlie lawyerlexi patrickfranka_art rubep_photography , oxfordnights , padres sfgiants , true
1558304621158497016, BWgNcv0AHr4, 168, 5, 2017-07-13 15:20:08, Dance like no one's watching tonight with @schoenypony! #oxfordnights  Guestlist Link in Bio, False, N/A, itscrystalduh jessbonillas86 mariahsotoxx _joshuaa fernandawesling c.casinger dapperarthur taffymmc sparkster_ mikekellylv , oxfordnights , schoenypony! Guestlist , true
1557831967506975427, BWeh-uzAErD, 258, 5, 2017-07-12 23:41:03, It doesn’t matter if the glass is half empty or half full  there’s always room for more! #OxfordNights  Guestlist Link in Bio, False, N/A, fabiofelipe31 shannon_stoves luluonthe_beat jvictoria04 nick_andrews_4 meow_eats yazzi0990 plsar mttmndz bollweezy , OxfordNights , there’s Guestlist , true
1554613269187259754, BWTGIgZA-1q, 217, 4, 2017-07-08 13:06:05, Saturdays are for the girls! The weekend continues TONIGHT with @DJCobra at #OxfordSocialClub! Click the link in our bio for guestlist consideration., False, N/A, djsavee djkrispy619 ricardo0902 hwbphotos andreaperspicace mas.porfavor money_aerial_media djmikeattack danielmihaiofficial wakanwolf , OxfordSocialClub , DJCobra , true
1553891626592528031, BWQiDOWgGaf, 114, 3, 2017-07-07 13:12:18, Tonight the talented and beautiful @saintclairmusic makes her way back to Oxford Social Club! Click the link in our bio for guest list consideration!, True, 1640, rideplaytv evaforevaaaa ripdel zion.photostudio haterproofcohen djjstylez theglobopreneur djque its_zef , , saintclairmusic , true
1553207515611689599, BWOGgGWgHJ_, 169, 2, 2017-07-06 14:33:06, We're getting back in the swing of things tonight Oxford Social Club with @Craig_Smoove!, False, N/A, djrickgee chantellepolitron k.g._gatsby taffymmc therealhanshodvil c.casinger craig_smoove theglobopreneur sineadalice richcz3 , , Craig_Smoove! , true
1551640949199745675, BWIiTjsADKL, 200, 3, 2017-07-04 10:40:36, Last night  @treysongz kicked off the holiday with us! In case you missed it  tune into our  LIVE story!, False, N/A, treyology101 jase.andrewl gabrielparent mamaa_miaa1 ecmarrs shane7out luigi.sd amberr39 lord.zxo lrivas1188 , , @treysongz tune LIVE , true
1551592870891482182, BWIXX7Rg-xG, 130, 1, 2017-07-04 09:05:05, Happy 4th of July from us 🇺🇸! Hope you're enjoying the day with friends and family. We'll be back in action on Thursday night with Craig Smoove!, False, N/A, tina_natasha21 richcz3 mttmndz jessbonillas86 miketoddsmith collsully the_carousing_barkeep reza_raccoon aveed therealhanshodvil , , , true
1551097106977211495, BWGmpnJg0Rn, 194, 2, 2017-07-03 16:40:05, We're OPEN tonight with a very special appearance by @TreySongz!, False, N/A, shells_travels mikekellylv taffymmc alissa_brownnn slave2stylez gabrielparent theglobopreneur djmikeattack jvictoria04 anastasia_vervueren , , TreySongz! , true
1550384399785285720, BWEEmW2glhY, 225, 8, 2017-07-02 17:04:04, @TreySongz | July 3 at Oxford Social Club. #BeSophisticated or don't.  Limited tables left  click the link in our bio to reserve!, False, N/A, smontess colonelcopin vanessabeard ears3 mcneelydc drinkmagicbullet searchingforserotonin_ mariavictoria7 j_dubz89 _ms.daniela_ , BeSophisticated , TreySongz Limited click , true
1543072230966289457, BVqGAS9g-Qx, 120, 1, 2017-06-22 14:56:06, Pour up &amp; wind down with us all weekend long starting tonight with Ayla Simone., False, N/A, momentuswoman searchingforserotonin_ its_zef ejnaumann116 rob_scandal cait_teixeira caseyfeldser devon.dubois tbagging djque , , , true
1541639279300635803, BVlAMGugOyb, 146, 2, 2017-06-20 15:29:04, Be So·phis·ti·cat·ed  or don't... Thursday: Ayla Simone Friday: @djspider Saturday: @djwellman, False, N/A, enriquept2003 sonz.h lord_duarte jbladow brandond_lv nickkbarb bme745 mikababee619 caffecalabria jase.andrewl , , or djspider djwellman , true
1540151976820480172, BVfuBAWgBis, 118, 2, 2017-06-18 14:14:04, Passionate from miles away... #oxfordnights -------------------------------------------------- We're in recovery mode from last night., False, N/A, misssophiamarie alyssamopia aide.143 __roxxana djque mttmndz theeconradrios richcz3 michaelperezlv bme745 , oxfordnights , , true
1539362783022434888, BVc6kuWgkpI, 98, 1, 2017-06-17 12:06:05, Tonight will be ABSOLUT® chaos with Steve1der 🍾, False, N/A, seany401 michaelperezlv msnichols86 nateisla louisloother bme745 djartistic scott_wellinger bri_carr_ tbagging , , , true
1538035531299039355, BVYMyq3Aih7, 159, 1, 2017-06-15 16:09:04, Big dreams  good music and expensive taste. #oxfordnights  Meet us under the chandelier for @djdecon tonight!, False, N/A, therealhanshodvil dan_bolthouse ryancornelius1904 devinedevaughn zoesflower jesusjmendez cristian_mingle tbagging kaymarfitz constancemtm , oxfordnights , good Meet djdecon , true
1538028723801123223, BVYLPm4g2mX, 109, 7, 2017-06-15 15:55:33, [ Press Play ▶️] In case you missed it  last Friday was one for the books with @PostMalone in the house! #OxfordNights, True, 908, colonelcopin its_zef your_daly_dose_ stevensoltero jbladow searchingforserotonin_ louisloother fergiedj thecutbystevie djque , OxfordNights , last PostMalone , true
1537365120131304898, BVV0W5zgI3C, 146, 1, 2017-06-14 17:57:05, "say when" ... *silence*  Let our bartenders take care of you all weekend long. #oxfordnights  Thursday - Decon Friday - Dynamiq Saturday - Steve1der, False, N/A, theshouthousesd shanniedara fabiofelipe31 adamhahn iamreysims will_delosreyes colonelcopin money_aerial_media david_liberato johannapartida , oxfordnights , Let Thursday , true
1536497426234521568, BVSvES5Arfg, 139, 2, 2017-06-13 13:13:08, Wash away your sins &amp; party with us again. #oxfordnights  Thursday: Decon Friday: @djdynamiq Saturday: Steve1der, False, N/A, cocolamour roadtrippingcat rico1588_toscano lisa7marie bvnvnnie.ly constancemtm taffymmc _reneemichele pizzaandpumps envimarketing , oxfordnights , Thursday: djdynamiq , true
1536061525918373197, BVRL9HFglVN, 207, 3, 2017-06-12 22:47:04, Showing love to our favorite decades tonight! #IndustryNight at Oxford Social Club kicks off NOW., False, N/A, anthonydamico3 rnelopez gabrielparent thepracticalpriss reza_raccoon meccaeliquids kaylynsenna jo.hann.b ek4bigal jbladow , IndustryNight , , true
1535682025854354339, BVP1qqHAEOj, 183, 1, 2017-06-12 10:13:05, Never let go of what's important... Get RAD with us tonight for a very special #INDUSTRYNIGHT at Oxford Social Club!, False, N/A, djsavee theeconradrios julianalimblog haterproofcohen kurt_hasten lovethybrow fotobudz kwoffle foodwithfrances devon.dubois , INDUSTRYNIGHT , , true
1534999026062109802, BVNaXs_AKxq, 176, 4, 2017-06-11 11:36:05, &amp; today we recover till RAD kicks off! Come RELIVE ANOTHER DECADE with us tomorrow &amp; get RAD! #oxfordnights, False, N/A, rico1588_toscano djshowtime ryannscotty sandtownmillworks tilenverhovsek antonysazerac lialuv marcoag7 stina899 claw12371 , oxfordnights , , true
1534356804308383467, BVLIWJXgTbr, 156, 3, 2017-06-10 14:20:06, It's game day ⚾ grab your girls &amp; meet us for another round of #oxfordnights, False, N/A, packthecorkscrew jbladow joannafravel cycleom minnie_olo breskags a_social_feast dopplersocialapp bme745 clairemorales_ , oxfordnights , , true
1532871008590118076, BVF2g-Rgjy8, 162, 3, 2017-06-08 13:08:05, Catch us in our good light. See you under the chandelier tonight &amp; get back to the booze at the Official Industry Boxing After Party! #oxfordnights, False, N/A, gabrielparent craig_smoove amberr39 sandiego_fitness money_aerial_media joannafravel _elevatedthoughts evolution_toronto jmoaddab constancemtm , oxfordnights , , true
1532823689912085469, BVFrwZUg2vd, 130, 0, 2017-06-08 11:34:04, Now here's a throw back: It’s Slinky; it’s Slinky. For fun it’s a wonderful toy. It’s fun for a girl and a boy.  Join us this upcoming Monday &amp; RELIVE ANOTHER DECADE! #oxfordnights, False, N/A, pattyccaakkee getbig06 the_real_brittany_murphy fabiofelipe31 theglobopreneur _elevatedthoughts yazzi0990 antonysazerac djschoenyofficial its_zef , oxfordnights , Join , false
1532317854332971131, BVD4vhOgWh7, 141, 0, 2017-06-07 18:49:04, Happy Meals in the Club ✓  R.A.D. is back this Monday! Guestlist link in Bio. #oxfordnights, False, N/A, xoasho princessnahir delaneylewers elevated_unicorn sirpearce colonelcopin michelle_cervantes_1agent alicekulidjian rafa_h_1 pendryhotels , oxfordnights , R.A.D. , false
1530765125139736679, BU-XsVegqhn, 130, 3, 2017-06-05 15:24:04, Let the countdown begin! One week until R.A.D. is back!  Grab your crew &amp; RELIVE ANOTHER DECADE with us Monday  June 12th! #oxfordnights, False, N/A, djones_213619 its_zef slave2stylez jbladow mialicious iannsolus sardonic.vixen mikekellylv imoliviarae mariopandamaglalang , oxfordnights , Grab June , true
1530761299942810874, BU-W0q_AaT6, 102, 0, 2017-06-05 15:16:28, From @JimmyKimmelLive to Oxford Social Club-- @PostMalone will be joining us this Friday  June 9th for a special LIVE performance!, True, 1144, jbladow dopplersocialapp partynakedsd americanxarsenal yazzi0990 rob_scandal quegilesrealtor arleneibarra hectorbass arkin619 , , JimmyKimmelLive PostMalone June , false
1530646372473271136, BU98sQcAnNg, 109, 1, 2017-06-05 11:28:08, Monday morning blues... Cheer up with our weekend lineup:  Thursday: @djkaossd Friday: @postmalone Saturday: @djmrbest Monday: R.A.D. with @scooterdj, False, N/A, constancemtm jbladow tridentcoffee nattcity partynakedsd phillyniki crystalclearhomes marcus8060 fotobudz slave2stylez , , Thursday: djkaossd postmalone djmrbest scooterdj , true
1528514790941692396, BU2YBqcApHs, 137, 2, 2017-06-02 12:53:04, Friday  our second favorite F word., False, N/A, gaslamp_bartending_school bme745 hannaraiiissa reza_raccoon electric.tiger.tattoo julzvelez colonelcopin joebrooksforever josharevalo_ , , our , true
1522179571976358842, BUf3kGAAcu6, 182, 2, 2017-05-24 19:06:07, Get ready for a weekend you might not remember with the people you'll never forget. Join us for #MDW  Thursday - Craig Smoove Friday - Mix Master Mike of The Beastie Boys Saturday - DJ Spryte, False, N/A, colleendudash3 thearmyofhotness delaoinvegas taffymmc djkaossd markdasyoga arleneibarra lifted666 holaguava jojosd66 , MDW , Thursday , true
1522089841158917973, BUfjKVqgg9V, 201, 0, 2017-05-24 16:07:50, We're celebrating our first #MemorialDayWeekend at Oxford with a special performance by the one and only @mixmastermike on Friday  May 26! . Click the link in our bio for VIP reservations!, True, 2663, er14lopez mr.tilapia rob_scandal elansoreal marieannepaulson luisasalcedovasquez darrylsiruno kaizenkinection alanes3 astro_tattoo_shop , MemorialDayWeekend , mixmastermike May , false
1520810680897248995, BUbAUG1gB7j, 494, 11, 2017-05-22 21:46:22, Tonight  the industry plays at Oxford! #SleeplessinSanDiego #IndustryNight 📸:@itsmurrlo, False, N/A, summittodo jdsolis _queen_smallie_ grooovy__v loraineallanh ghost004 lego_jedi xoxobritta richcz3 ccooze , SleeplessinSanDiego IndustryNight , the , true
1520604666851784482, BUaReNTgHci, 139, 0, 2017-05-22 14:57:03, When the cats away..., False, N/A, kimcheepie bme745 alikitten luigi.sd karrinnakarina chantellepolitron 3rik_navarro ren_jensky kshea1010 gabrielparent , , , false
1519738381444309477, BUXMgGJg-Hl, 207, 5, 2017-05-21 10:15:54, @PoolHouseSD Bound☀️🍾, False, N/A, sjmanak adventureswiththegunns andreariverajones djvylo lianna_eisner money_aerial_media tom.s.fitness desfronterizat3 sineadalice jennaspittler , , PoolHouseSD , true
1515768803512967450, BUJF7InAmEa, 180, 3, 2017-05-15 22:49:03, Kiss responsibility goodbye &amp; say hello to our weekend lineup:  Thursday: Decon Friday: Mike Attak Saturday: Jesse Marco, False, N/A, sandiego_fitness sofia_torri probrewcoffee 66audio rubep_photography shanniedara nomadic_adventure rob_scandal djspider , , Thursday: , true
1515042021025494166, BUGgrDrA7SW, 133, 3, 2017-05-14 22:45:04, Can we rewind &amp; start the weekend over? #oxfordnights, False, N/A, kaylynsenna m0ns cpartida jase.andrewl mrs.renteria2017 paige_flinn katelynmarie73 joannafravel antonysazerac _joshuaa , oxfordnights , , true
1512771051061372092, BT-cUGFAeS8, 178, 7, 2017-05-11 19:33:03, Walking into the weekend like.. . . See you tonight for #OxfordNights with @DJKaossd!, False, N/A, rosa.jazz.jess minalounge staceymartin_ fotobudz stina899 yoli_jim utterbonsense salinabastos clairemorales_ reza_raccoon , OxfordNights , DJKaossd! , true
1511744241561402876, BT6y2DNgn38, 258, 3, 2017-05-10 09:32:58, "Dressing well is a form of good manners" - TOM FORD . . . #oxfordnights #luxurylifestyle #pendryhotels #sandiego #nightlife #ladiesofoxford via @valerie_victoria, False, N/A, rubep_photography elen.dali jesse_j_ibarra dickey555 samanthaelii valerie_victoria westcoastcarbrokers teekandtucker ashleyduchene chleothebengal , oxfordnights luxurylifestyle pendryhotels sandiego nightlife ladiesofoxford , valerie_victoria , true
1510419561248339641, BT2FpaiAja5, 213, 2, 2017-05-08 13:41:04, Feel the spark with us this weekend. Party with us:  Thursday: KAOS Friday: @djspider Saturday: Jason Smith  #oxfordnights, False, N/A, annu_lacriss imoliviarae minnie_olo alicekulidjian dveeezy_ jvanderschel djdgtf eatwithtinad sunshen , oxfordnights , Thursday: djspider , true
1505222314688763445, BTjn7hfA9Y1, 157, 1, 2017-05-01 09:35:04, 🎶I’m so happy ’cause today I found my friends  they’re in my head #KurtCobain  Come get RAD with us tonight &amp; RELIVE ANOTHER DECADE. #BeRADorDont, False, N/A, ricosaysrelax muratnldi dickey555 breskags usametal76 mwysong iamjroc 365milerun seancharsley losangeles__nightlife , KurtCobain BeRADorDont , they’re Come , true
1504762289599837530, BTh_VRvAHVa, 232, 8, 2017-04-30 18:21:05, Almost time to play... and misbehave. See you tomorrow for RAD! #BeRadorDont, False, N/A, cl3nz thejennwheezy samii_chriswel katelynmarie73 karinavianney losangeles__nightlife rideplaytv jitsandbarbells djkyleflesch alexfarrarii , BeRadorDont , , true
1504444128371496764, BTg2_bAAVc8, 111, 1, 2017-04-30 07:48:57, It's always a good night when @djspider is in the house🙌🏼 Now get some rest  and join us back at Oxford TOMORROW night for Industry Night! #BeRADorDONT, False, N/A, frannnnygirl sexymenonlyhere ericaalexis msjia_xoxo linzaloo raaft_shakir kr_teamnolimits delachapelle cocktailwaitresses esims206 , BeRADorDONT , djspider and , true
1504035999154559869, BTfaMXDAdt9, 186, 0, 2017-04-29 18:18:04, Dress me up &amp; take me out #oxfordnights, False, N/A, luigi.sd dickey555 karpediem diegolunaaa joebrooksforever baly415 jbladow missmillean christa_mendez3 rob_scandal , oxfordnights , , false
1503121007458704975, BTcKJeoAN5P, 138, 4, 2017-04-28 12:00:09, 🎵 I'm startin' with the man in the mirror. - #MichaelJackson. Come RELIVE . ANOTHER . DECADE with us this Monday  May 1 for another edition of RAD. #BeRadOrDont, False, N/A, jbladow lrivas1188 ricosaysrelax annaleyendekker ryanlabbe azadehhawkins jenmen619 money_aerial_media arleneibarra iamjroc , MichaelJackson BeRadOrDont , May , true
1501858222708065454, BTXrBirg4Su, 156, 6, 2017-04-26 18:11:13, Our weekend starts tomorrow. Let's see what trouble we can get into #oxfordnights, False, N/A, jesusjmendez craig_smoove lordwallington djspider annu_lacriss editaagc djshowtime smontess bondjustinbond_ djtayjames , oxfordnights , , true
1500255090546730410, BTR-g5ggmWq, 184, 16, 2017-04-24 13:06:05, [INDUSTRY NIGHT: MAY 1] . . We invite you to “Relive Another Decade” with us at @theOxfordSD next Monday  May 1. Show us your best old school photos for a chance to WIN a VIP Experience at Oxford San Diego! ••••••••• Step 1: Post a throwback photo of yourself on Instagram or Instagram story Step 2:  Tag @TheOxfordSD  #️⃣BeRADorDONT Step 3: Make sure your account is PUBLIC Step 4: We’ll announce a WINNER on May 1., True, 1538, 3rik_navarro lordwallington iamjroc alikitten thetonysystem modont vindesyrah alyssamopia lialuv louisloother , , theOxfordSD May TheOxfordSD , true
1498069997262572239, BTKNrmzgYrP, 267, 3, 2017-04-21 12:44:41, Tune into our INSTAGRAM  TAKEOVER with the talented @saintclairmusic  and catch her tonight at Oxford Social Club! . . . #oxfordnights #saintclair #sandiego #nightlife #instagramtakeover #pendryhotels #gaslampdistrict, False, N/A, addictedtoalexis brainsnbeauty35 _marbsss_ ricardo0902 completecatalyst lulunolemon rambogirly lexnightclub_guestlist frannnnygirl shanniedara , oxfordnights saintclair sandiego nightlife instagramtakeover pendryhotels gaslampdistrict , TAKEOVER saintclairmusic and , true
1497224694598932489, BTHNe1WgxgJ, 124, 3, 2017-04-20 08:45:13, Get your disco nap in before the weekend✨ 4.20: @murphikennedy  4.21: @saintclairmusic  4.22: @thedijital  Click the link in our bio to get on the guest list!, False, N/A, d.yescass_ rob_scandal asifmunawar6 taylorg.reynolds its_zef jeroenroffel kaymarfitz money_aerial_media melipeters photomementos , , murphikennedy 4.21: saintclairmusic 4.22: thedijital Click , true
1492202859570233525, BS1XphBgYC1, 325, 9, 2017-04-13 10:27:44, Get a head start on the weekend with @djdecon at #OxfordSocialClub TONIGHT! . . Click on the link in our bio to get on the guest list!, False, N/A, heinimarja djj.ones arieslachey harrystar567 thebasketoflife getfitstudio_va travpiper claw12371 sweetdiygs mattdewski , OxfordSocialClub , djdecon , true
1483012753907018723, BSUuD4KAGvj, 247, 3, 2017-03-31 18:08:38, Wake up it's the weekend! #oxfordnights, False, N/A, lostadults tanmysoul mark_olanday sgbosley zoes_table organicpressjuices nicole.shakti bunnymasterxo electric_obsidian carlbishopphotography , oxfordnights , , true
1482888598557776656, BSUR1Leg1sQ, 272, 21, 2017-03-31 14:01:58, 🎶 Baby  tell me that you've still got the flame for me &amp; we can let it burn - @tinashenow  #TINASHE will be partying with us Friday  April 7th! #oxfordnights, False, N/A, partynakedsd americanxarsenal haleyykennedyy sirpearce clairemorales_ tinasheslaysss leahcamilleford kyliekalember money_aerial_media , TINASHE oxfordnights , tell tinashenow April , true
1482294166166916235, BSSKrDLA0yL, 237, 0, 2017-03-30 18:20:56, Bring on the night! #oxfordnights, False, N/A, cait_teixeira jessicaecton projectbetterman jlabaudio valerie_victoria fl.personal.trainer.stbarth denisdasurfmenace juanmed01 bibibibih , oxfordnights , , false
1479918000961273528, BSJuZS4AL64, 203, 3, 2017-03-27 11:39:55, Less Mondays | More Parties #oxfordnights  Thursday: @schoenypony  Friday: @delachapelle  Saturday: @grahamfunke  Ticket Link in Bio, False, N/A, trymesandiego misslordy richcz3 nickkbarb marcus8060 idofunshit arichardson022 djbangarang qthescorpio traceygrooms23 , oxfordnights , Thursday: schoenypony Friday: delachapelle Saturday: grahamfunke Ticket , true
